,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
10,W345670625006963,-15.325340267817978,-33.1031027457387,3.24643970496022,0.0560000017285347,9.980115875331366,19.073343932321563,17.615318975759877,16.941750187830614,16.639980486383614,16.476612212910695,20.74166157595291,0.262114493378177,True,,,True,0.0,,,,,,,,,,,,,,0.9753384893762628,12.98575881984088,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,73963.24055088595,157025.51178797882,108,-15.652611243706854,-33.797905895243034,False
11,W344670246305841,-16.148137937195997,-33.1958085591545,5.45171092962611,0.0551000013947486,10.134573303828851,17.25202398827929,16.184391128211512,15.779775591401346,15.57576967764288,15.485273670929502,20.70531437230592,0.128750850778389,True,,,True,0.0,,,,,,,,,,,,,,0.6086214505686325,21.80684371850444,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-111989.03272854639,136073.9979560086,108,-15.652611243706854,-33.797905895243034,False
12,W344670021307369,-15.925070240054993,-33.0674739168556,4.56411764336183,0.0559899993240833,9.672439180394305,18.969119374015243,17.741240893951193,17.243593330440646,16.999176361513342,16.826472351024524,21.78325216286612,0.679337798577355,True,,,True,0.0,,,,,,,,,,,,,,0.7420645324378512,18.25647057344732,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-61575.733174679306,165077.62711556058,108,-15.652611243706854,-33.797905895243034,False
13,W343660326810206,-16.425560470482026,-33.8323110666403,2.52309144291852,0.0273299999535083,9.113525610159666,17.29943596765225,16.435299591804736,16.2114585022767,16.119912049598923,16.13305135683124,19.463998137422863,0.147063131044881,True,,,True,0.0,,,,,,,,,,,,,,0.3153875422058121,10.09236577167408,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-174686.52525118878,-7775.568735782457,108,-15.652611243706854,-33.797905895243034,False
14,W345660914810804,-15.81531006025,-33.7828579311375,10.193348147668,0.0295000001788139,10.568467436670064,17.522672765500268,15.701654689158987,14.82717788464758,14.395540300642224,14.069978689366817,21.111636854042068,0.7297840244697871,True,,,True,0.0,,,,,,,,,,,,,,1.3061143885167643,40.773392590672,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-36769.93253875115,3400.839887850708,108,-15.652611243706854,-33.797905895243034,False
15,W345660580207217,-15.479412694752,-34.0818994378371,1.56083942790043,0.0414000004529953,9.647846803988095,19.8338047962962,18.11215761781306,17.361922030961274,17.027039546881586,16.771029950223806,19.571587848240252,0.240077614885948,True,,,True,0.0,,,,,,,,,,,,,,1.0851180709314754,6.24335771160172,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,39142.87206379705,-64182.54062625938,108,-15.652611243706854,-33.797905895243034,False
16,W345660074308846,-14.971432863242,-33.9446115000578,2.42388800871315,0.0295899994671344,8.82337071472613,19.27031775512947,18.047669874192437,17.63369911186775,17.473107662115055,17.33739725783633,20.799136544503614,0.1037849537376319,True,,,True,0.0,,,,,,,,,,,,,,0.5745622120773817,9.6955520348526,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,153946.31398505688,-33155.46668813795,108,-15.652611243706854,-33.797905895243034,False
17,W346661116011552,-14.816723587701972,-33.7200141181964,3.76716525729433,0.0294499993324279,8.53509001425903,19.952165117070727,18.7325511158567,18.32081115569476,18.167274070096887,18.03722999236949,22.44375919827759,0.3203000969338879,True,,,True,0.0,,,,,,,,,,,,,,0.5652770457598137,15.06866102917732,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,188910.61025710334,17603.54161253855,108,-15.652611243706854,-33.797905895243034,False
18,W345660093813843,-14.99399548641702,-33.5283348176502,3.9515518414685,0.0555000007152557,9.813767946175153,19.06840612740941,17.78603865089177,17.204089640284046,16.89281810344648,16.754207215401607,21.43080274171145,0.659896363112551,True,,,True,0.0,,,,,,,,,,,,,,0.8932205474452886,15.806207365874,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,148847.16114750243,60923.063535980975,108,-15.652611243706854,-33.797905895243034,False
19,W343660230911998,-16.330185134066994,-33.6826600662874,2.96784281540564,0.0874399989843368,10.789948723260844,18.97823058545701,16.99990179409776,16.211385976883,15.84845905600133,15.600273109982544,19.8164651379308,0.413463334854299,True,,,True,0.0,,,,,,,,,,,,,,1.1514427380964296,11.87137126162256,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,73041.30374440904,111399.26949282506,109,-16.65337674355553,-34.175577187937066,False
20,W343660103209454,-16.20081886375499,-33.8940922280865,2.62122649281579,0.0307999998331069,9.33880133293125,19.680322288108187,17.943324122697156,17.285470403650514,16.971479480084263,16.81725909752277,20.620867829054873,0.232938671841003,True,,,True,0.0,,,,,,,,,,,,,,0.9718446426128936,10.48490597126316,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,102278.08083492215,63615.60092622791,109,-16.65337674355553,-34.175577187937066,False
21,W343660253006515,-16.349897300690998,-34.1396371006052,2.66008592636066,0.0295199993997812,8.355832516629473,20.515588057688134,19.344437706959873,18.931849491317124,18.72179082637716,18.606134412064787,22.299202500458858,0.360156524554068,True,,,True,0.0,,,,,,,,,,,,,,0.6226468805827139,10.64034370544264,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,68586.35408738423,8122.459737001776,109,-16.65337674355553,-34.175577187937066,False
22,W343660473606432,-16.571981544835012,-34.1471642138962,9.80680964951884,0.0282000005245208,9.900636078318312,16.666135428706767,15.39895692808309,14.992032431533673,14.771120811522335,14.662783431987105,21.192545841831016,0.466724622764885,True,,,True,0.0,,,,,,,,,,,,,,0.6278361165607524,39.22723859807536,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,18395.314910837053,6421.332133236334,109,-16.65337674355553,-34.175577187937066,False
23,W344651033911964,-16.138325242216013,-34.6859147588756,2.86935818272895,0.033110000193119,9.373764963689188,19.285179022787815,17.855487669435846,17.250267620096224,16.939540967624673,16.72615181398517,20.78206612544774,0.384966398546577,True,,,True,0.0,,,,,,,,,,,,,,0.9159467018111728,11.4774327309158,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,116401.63930273087,-115336.29103210819,109,-16.65337674355553,-34.175577187937066,False
24,W343650642610392,-16.941685997614,-34.8173633821011,2.50065074206842,0.0599999986588954,10.361797263879112,19.082662015537757,17.258531197035495,16.453853604336597,16.118790958675437,15.891964314746431,19.686993483260352,0.2056686426313869,True,,,True,0.0,,,,,,,,,,,,,,1.1397402383600586,10.00260296827368,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-65157.89141721467,-145043.67988107167,109,-16.65337674355553,-34.175577187937066,False
25,W345661134907581,-16.037360566863015,-34.0508505858565,7.07677470078161,0.0286800004541873,9.061481418328649,18.657682613029525,17.45363701928479,17.037245645874115,16.854473183881645,16.70827143619045,22.529297174814175,0.4350318528728349,True,,,True,0.0,,,,,,,,,,,,,,0.5991638354031465,28.30709880312644,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,139219.65593250838,28188.212070207457,109,-16.65337674355553,-34.175577187937066,False
26,W345661125308950,-16.027130042812985,-33.9368046708944,4.05535277144469,0.0285999998450279,8.39026584161337,20.2512260817034,18.959209307669575,18.58284542675153,18.42023751259243,18.289196544482216,22.8658633038466,0.2052164490572989,True,,,True,0.0,,,,,,,,,,,,,,0.5389717950771455,16.22141108577876,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,141531.75436781516,53962.58885164322,109,-16.65337674355553,-34.175577187937066,False
27,W343661042605970,-17.14507732553801,-34.1853919379399,9.47688895094115,0.0278359223157167,9.9080830674577,16.451441860240795,15.258805624046191,14.83762277327902,14.664853540699758,14.562675235956764,20.96382641323177,0.404539777662989,True,,,True,0.0,,,,,,,,,,,,,,0.5939520833464353,37.9075558037646,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-111124.33152804084,-2218.133500639993,109,-16.65337674355553,-34.175577187937066,False
28,W343650895410076,-17.19835103416898,-34.8435490512192,4.37607424640253,0.0285299997776746,8.487323441153567,19.942089290297297,18.80357050932176,18.407133980202588,18.23124824775929,18.143683830944383,22.85543207103438,0.641291674860434,True,,,True,0.0,,,,,,,,,,,,,,0.5723222615624728,17.50429698561012,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,-123164.18967863961,-150961.64110176216,109,-16.65337674355553,-34.175577187937066,False
29,W343650797209904,-17.098660040282994,-34.8580032670597,6.74010659701853,0.0281000006943941,8.93350432781361,18.023294097886613,16.984750261918933,16.758629996574022,16.654954162785998,16.604575124174566,22.144838503813,0.2682370069504429,True,,,True,0.0,,,,,,,,,,,,,,0.3297960991329347,26.96042638807412,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-100634.02506040683,-154228.29388171554,109,-16.65337674355553,-34.175577187937066,False
30,W343660217909950,-16.31619644263401,-33.8532648579237,3.43240991780239,0.0285999998450279,9.046420558405613,19.588665878179334,17.975878521763526,17.45258077554017,17.19936030408055,17.067123419941886,21.373451198160023,0.104790546343537,True,,,True,0.0,,,,,,,,,,,,,,0.7765182176829768,13.72963967120956,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,76202.74800826366,72842.58658302114,109,-16.65337674355553,-34.175577187937066,False
31,W343660480005234,-16.578163962250983,-34.2470082334301,5.33387782016298,0.0294000003486871,10.387703943264263,17.117309194378002,15.339181932913116,14.654730160051429,14.32490776306478,14.12327066203122,19.5328201585516,0.337362267607184,True,,,True,0.0,,,,,,,,,,,,,,1.0142741698483384,21.33551128065192,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,16998.088574827598,-16143.416281426042,109,-16.65337674355553,-34.175577187937066,False
32,W345661187808432,-16.09015302467202,-33.9797368091718,7.72024786064716,0.0057999999262392,8.000128964848377,18.199340184674796,16.861175900704183,16.397808211113063,16.190177410611607,16.09352657047546,22.07883911135567,0.2828413597170039,True,,,True,0.0,,,,,,,,,,,,,,0.6709984900925754,30.88099144258864,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,127288.56046767322,44259.92560095068,109,-16.65337674355553,-34.175577187937066,False
33,W342660187102175,-17.48133308007999,-34.5010225219026,1.80037861612371,0.0293899998068809,8.235928619535178,20.19025942054193,19.226615413805217,18.847344993109303,18.751541992356024,18.676292663194545,21.367038904812077,0.170237084191828,True,,,True,0.0,,,,,,,,,,,,,,0.475073421449192,7.20151446449484,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-187118.13205452843,-73550.64547621041,109,-16.65337674355553,-34.175577187937066,False
34,W343660030604923,-16.124937160743002,-34.2712738152314,5.62630136687832,0.0293000005185604,8.893780918433933,18.455992399597577,17.43200662462624,17.12145461875008,17.008787560678073,16.89111287370036,22.115444255368033,0.35159792040365,True,,,True,0.0,,,,,,,,,,,,,,0.4232190639481672,22.50520546751328,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,119427.34571563125,-21627.437768520296,109,-16.65337674355553,-34.175577187937066,False
35,W344650721412851,-15.821616945181972,-34.6124681935264,2.98312495252021,0.0285999998450279,8.25698010473746,19.8828657545345,18.91128998969387,18.630661572934088,18.51011000638003,18.513823312598788,22.246893478659594,0.519929355025177,True,,,True,0.0,,,,,,,,,,,,,,0.4011799833138383,11.93249981008084,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,187977.71443242396,-98737.36726318879,109,-16.65337674355553,-34.175577187937066,False
36,W342660215805651,-17.512029670321,-34.2114920049004,8.49957313809587,0.0283300001174211,8.887602335100912,18.441897945162587,17.412218045312763,17.104233482527842,16.975683680135,16.928572578634657,22.9940937408202,0.832820008070996,True,,,True,0.0,,,,,,,,,,,,,,0.4365343651777635,33.99829255238348,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-194055.561448996,-8116.748633713556,109,-16.65337674355553,-34.175577187937066,False
37,W343660813702534,-16.914878829125996,-34.4721493588485,2.28243250265927,0.0285599995404481,9.226151746808736,18.36351435654819,17.246497762644402,16.78034628714559,16.570145506466297,16.361712003624064,19.81521068489386,0.3727681948460379,True,,,True,0.0,,,,,,,,,,,,,,0.6763522561781059,9.12973001063708,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-59099.4713389254,-67025.31062598362,109,-16.65337674355553,-34.175577187937066,False
38,W345661179708876,-16.081803157542993,-33.942770340443,3.89280273625174,0.0272000003606081,9.769821251198506,18.71470969195544,16.905009637961278,16.179602858651972,15.82307582325084,15.595928617999782,20.373789524649904,0.225826152788369,True,,,True,0.0,,,,,,,,,,,,,,1.081933814710439,15.57121094500696,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-91940.83324125962,-116060.53127603905,110,-15.674985311342729,-33.429228166655214,False
39,W345670414212214,-15.11704737939101,-32.665232537813,9.48336750924084,0.0300399996340274,9.025058642549022,18.07079901925824,17.055845547231286,16.786905553990692,16.669269286177567,16.712391318943265,22.91459314129176,0.475238779658611,True,,,True,0.0,,,,,,,,,,,,,,0.3865762610537189,37.93347003696336,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,126093.97262108835,172663.01211834105,110,-15.674985311342729,-33.429228166655214,False
40,W345670312009528,-15.014910056900987,-32.888785852859,2.64176636755751,0.0300999991595745,8.694845397121806,19.271761497764675,18.27393190144854,17.924575277745927,17.74695083928457,17.721040225930658,21.27692199376342,0.140708298568762,True,,,True,0.0,,,,,,,,,,,,,,0.5269810621639728,10.56706547023004,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,149177.00750383356,122139.96291794407,110,-15.674985311342729,-33.429228166655214,False
41,W345661119005322,-16.022308213968984,-34.2391507937326,2.62424613705276,0.0292000006884336,8.747055702893103,18.798029793227105,17.71527388874322,17.444753096949164,17.31961622730661,17.20719854367666,20.78265061160539,0.290912776908717,True,,,True,0.0,,,,,,,,,,,,,,0.3956576614366085,10.49698454821104,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-78494.97599353358,-183042.5137194888,110,-15.674985311342729,-33.429228166655214,False
42,W345661060807263,-15.962948541689002,-34.0775914803744,9.69221841190317,0.0281000006943941,10.626222822786808,17.09910200477735,15.208406463300312,14.3964161475166,13.990945887073767,13.676867132219952,20.571406790759816,0.693407871828146,True,,,True,0.0,,,,,,,,,,,,,,1.217460576226543,38.76887364761268,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-65079.69005825772,-146530.10890053635,110,-15.674985311342729,-33.429228166655214,False
43,W345660074308846,-14.971432863242,-33.9446115000578,2.42388800871315,0.0295899994671344,8.82337071472613,19.27031775512947,18.047669874192437,17.63369911186775,17.473107662115055,17.33739725783633,20.799136544503614,0.1037849537376319,True,,,True,0.0,,,,,,,,,,,,,,0.5745622120773817,9.6955520348526,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,108,2,9.0,159002.85327076458,-116476.63334898512,110,-15.674985311342729,-33.429228166655214,False
