,Unnamed: 0.1,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
361,361,141,901005641208224,301.22757247890587,-56.26474817652043,5.243524074554443,0.0538124963641166,10.085103935858069,-999999.0,17.451278686523438,16.681575775146484,16.34568913972934,16.132709503173828,21.5225667884722,-99999.0,False,1.8378811494409069,A3667,1.0,,,,,,,,,,,,,,1.1055895467940964,20.974096298217773,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-173740.4221452197,-32564.84695109674,19,301.996335408752,-56.12065593337398,False
362,362,28,901005721806898,300.5975918355057,-56.08396080798461,2.674119472503662,0.0168213676661252,8.231793906875552,-999999.0,18.900279998779297,18.83838081359864,17.339929681421825,18.91478157043457,22.21715952770873,-99999.0,False,2.451030055120793,A3667,0.0,,,,,,,,,,,,,,1.5603503173574715,10.696477890014648,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,13,2,9.0,-316116.0475536621,8293.098337998003,19,301.996335408752,-56.12065593337398,False
363,363,217,901005885409186,302.43507241960515,-55.61718535771007,5.453663349151611,0.0610524304211139,10.94492295175302,-999999.0,16.041654586791992,15.0984525680542,14.79706845996447,14.45832347869873,20.024768878471903,-99999.0,True,1.9702265018022496,A3667,1.0,,,,,,,,,,,,,,1.244586126827523,21.814653396606445,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,99154.56445281734,113784.35010004396,19,301.996335408752,-56.12065593337398,False
364,364,137,901005803407502,301.93246775711754,-55.73403852300297,4.069699764251709,0.0155024817213416,8.902718191946624,-999999.0,17.38762664794922,16.694271087646484,16.422503040613286,16.246726989746094,20.9849576244289,-99999.0,False,1.9815972272041744,A3667,0.0,,,,,,,,,,,,,,0.9651236073359328,16.278799057006836,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,11,1,9.0,-14434.089269383208,87375.53474384813,19,301.996335408752,-56.12065593337398,False
365,365,106,901005803207577,301.0331937841686,-55.84984691410034,2.453289270401001,0.0155007485300302,9.052915414786824,-999999.0,17.432456970214844,16.63825798034668,16.27774202224512,16.09372329711914,19.82987645923325,-99999.0,False,2.350012354541789,A3667,0.0,,,,,,,,,,,,,,1.1547149479697223,9.813157081604004,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,7,2,5.0,-217670.0071558453,61202.83835584312,19,301.996335408752,-56.12065593337398,False
366,366,111,901005722010354,301.5730281074432,-56.11483806578939,3.236961126327514,0.057122878730297,10.115940811194086,-999999.0,17.34020233154297,16.6303768157959,16.271937525057417,16.118337631225586,20.423938916813444,-99999.0,False,1.7252995330689738,A3667,1.0,,,,,,,,,,,,,,1.068264806485551,12.94784450531006,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-95667.4500957879,1314.838074117219,19,301.996335408752,-56.12065593337398,False
367,367,161,901005803702234,303.0472219409866,-55.78778111674431,3.5910067558288574,0.0410129465162754,8.630688770027657,-999999.0,19.571578979492188,19.034263610839844,18.66656403034476,18.72699737548828,23.05321940344146,-99999.0,False,1.6165923825120485,A3667,0.0,,,,,,,,,,,,,,0.9050149491474252,14.36402702331543,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,18,1,9.0,237500.3562850292,75229.70855830522,19,301.996335408752,-56.12065593337398,False
368,368,154,901005722308968,302.8783020774163,-55.93864366882154,1.8936147689819336,0.0332778878509998,8.72127936004936,-999999.0,18.74637222290039,18.24114799499512,17.963158193380913,17.939605712890625,20.87048083749513,-99999.0,False,1.3958045091840756,A3667,0.0,,,,,,,,,,,,,,0.7832140295194776,7.574459075927734,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,13,2,9.0,199324.4671181425,41134.77178885159,19,301.996335408752,-56.12065593337398,False
369,369,70,901005641311112,301.7560658827517,-56.2070957659877,2.6848273277282715,0.0161414444446563,8.399370202911879,-999999.0,18.578208923339844,17.87735366821289,17.697066757649715,17.47413444519043,21.2648101483082,-99999.0,False,1.511637330788343,A3667,0.0,,,,,,,,,,,,,,0.8811421656901288,10.739309310913086,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,16,2,9.0,-54300.91287605592,-19535.402170700847,19,301.996335408752,-56.12065593337398,False
370,370,126,901005561200588,302.27000258935567,-56.56909870588987,5.871660709381104,0.0144800003618001,8.346834972023547,-999999.0,17.848159790039062,17.293954849243164,17.303702174759767,16.988380432128906,22.380634291829203,-99999.0,False,0.8243782274048039,A3667,0.0,,,,,,,,,,,,,,0.5444576152792955,23.48664283752441,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,11,2,9.0,61848.78281643512,-101348.06658859104,19,301.996335408752,-56.12065593337398,False
371,371,260,901005885304811,301.7974143978013,-55.40057491626323,2.8033483028411865,0.0548020601272583,10.000450765068132,-999999.0,18.16993522644043,17.280235290527344,16.860883760882935,16.59096908569336,20.76149527305933,-99999.0,True,2.4939763180180043,A3667,1.0,,,,,,,,,,,,,,1.309051465557495,11.213393211364746,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-44956.14847485785,162738.3098670296,19,301.996335408752,-56.12065593337398,False
372,372,6,901005481301412,301.5777611747809,-56.81487492323793,6.487447261810303,0.0154245514422655,8.64154811764125,-999999.0,19.016525268554688,18.445825576782227,16.5766918364382,18.09133529663086,23.749069460393297,-99999.0,False,1.3072539690117362,A3667,0.0,,,,,,,,,,,,,,2.4398334321164867,25.94978904724121,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,15,1,9.0,-94597.77687746214,-156893.49170925232,19,301.996335408752,-56.12065593337398,False
373,373,82,901005481204747,301.2841473951942,-56.8625511313665,4.107699871063232,0.0280035566538572,8.411925473032014,-999999.0,18.57561492919922,18.241436004638672,18.069193144797527,18.089473724365234,22.55230420824609,-99999.0,False,1.556950604902648,A3667,0.0,,,,,,,,,,,,,,0.5064217844016916,16.43079948425293,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,8,1,9.0,-160954.49106405146,-167668.31474630945,19,301.996335408752,-56.12065593337398,False
374,374,15,901005641107630,300.77045329371924,-56.33301539286156,4.640328407287598,0.0164037141948938,8.112091046399533,-999999.0,18.59132957458496,18.184844970703125,17.792527196031347,17.975553512573242,22.76046324101645,-99999.0,False,2.148636025388567,A3667,0.0,,,,,,,,,,,,,,0.7988023785536136,18.56131362915039,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,16,1,9.0,-277049.3579973975,-47993.23784419302,19,301.996335408752,-56.12065593337398,False
375,375,18,901005560902293,300.99893004469067,-56.53947688086847,2.2067112922668457,0.0534184649586677,9.907045532786857,-999999.0,17.776134490966797,17.036746978759766,16.667531690162555,16.495946884155273,19.9983492475151,-99999.0,False,1.860650385576213,A3667,1.0,,,,,,,,,,,,,,1.108602800804242,8.826845169067383,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-225413.6122778556,-94653.53413375438,19,301.996335408752,-56.12065593337398,False
