,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
842,W179970119011260,178.984527019128,-2.14496957945372,2.66173510391114,0.0885000005364418,10.744656782520924,19.06823213270056,17.455010960775653,16.5745526908276,16.187968456595037,15.967807565471302,19.94325153390231,0.440714663013274,True,,,True,0.0,,,,,,,,,,,,,,1.2670425041806157,10.64694041564456,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,96,0,1.0,-19262.904610768088,60212.7852096427,158,179.06976111032608,-2.4113978325937317,True
843,W180970670309162,179.524811878086,-2.3198753761202,4.75589076294019,0.0201999992132186,9.164420981499182,19.080938875030697,17.47483602185332,16.782115885383707,16.503669557288674,16.351384199318577,21.411149921329685,0.473674691492986,True,,,True,0.0,,,,,,,,,,,,,,0.9711664645646464,19.02356305176076,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,113,0,1.0,102841.47351374384,20684.075163018177,158,179.06976111032608,-2.4113978325937317,True
844,W180970452609702,179.706368489589,-2.27486141800972,2.92948433398284,0.0190999992191791,8.614152886580499,19.416614228436316,18.236261950266123,17.67404427185516,17.443481663421558,17.326967138907946,21.250874852946,0.327120072571665,True,,,True,0.0,,,,,,,,,,,,,,0.7927802868445646,11.71793733593136,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,145,0,1.0,143873.2677134214,30857.22969598661,158,179.06976111032608,-2.4113978325937317,True
845,W180970859111409,179.367369429715,-2.13262432589019,3.39583073366174,0.0200999993830919,8.939313599134763,19.63530562909497,18.01957124662917,17.318689948487382,17.051070854639967,16.846007718512226,21.21629480299874,0.417787073854968,True,,,True,0.0,,,,,,,,,,,,,,0.968500391989199,13.58332293464696,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,104,0,1.0,67259.48018189774,63002.81251500048,158,179.06976111032608,-2.4113978325937317,True
846,W180970867210028,179.360602706887,-2.24770331839251,8.09331374342311,0.0208000000566244,9.446507195776231,17.162892492837724,15.924423177877326,15.473451362239862,15.281188456687255,15.13883678685428,21.25695792633849,0.434287820236752,True,,,True,0.0,,,,,,,,,,,,,,0.6432347211900691,32.37325497369244,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,104,0,1.0,65730.20082276555,36994.960209476085,158,179.06976111032608,-2.4113978325937317,True
847,W179970158904088,178.951462110982,-2.74262186948574,3.20201554990816,0.0200999993830919,8.829338793231525,19.927261639865964,18.34645947474588,17.613348462316154,17.359198228344354,17.173086353170007,21.383340327287865,0.289288766997825,True,,,True,0.0,,,,,,,,,,,,,,0.9872612464015234,12.80806219963264,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,121,0,1.0,-26735.573851764628,-74856.63233759388,158,179.06976111032608,-2.4113978325937317,True
848,W180970585209781,179.595782511869,-2.26828976358532,1.95095323199272,0.0199999995529651,8.364106680562402,20.95516789579772,19.59612631113852,18.809808596384123,18.573731636249207,18.285190356427584,21.503917571450486,0.1486193797214879,True,,,True,0.0,,,,,,,,,,,,,,1.022394674889313,7.80381292797088,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,113,0,1.0,118880.83674869989,32342.42359590104,158,179.06976111032608,-2.4113978325937317,True
849,W180970719810598,179.483529750129,-2.20021097832156,3.68179660225064,0.0185000002384185,8.898878788573148,19.46192712181186,17.883849807093803,17.18824159560748,16.936542800794367,16.767505808207066,21.26141524033364,0.248221549858332,True,,,True,0.0,,,,,,,,,,,,,,0.947307006299436,14.72718640900256,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,104,0,1.0,93511.71259546095,47728.229065510815,158,179.06976111032608,-2.4113978325937317,True
850,W179970574709165,178.60454336365,-2.31962173878244,23.8959497283756,0.0080422302708029,9.531772574477802,15.107437576722043,13.893188708985363,13.384198679011616,13.166695595511042,12.95343491218514,21.518694840449765,0.689331916535478,True,,,True,0.0,,,,,,,,,,,,,,0.7264931134743229,95.5837989135024,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,99,0,1.0,-105139.21074879289,20741.397201351978,158,179.06976111032608,-2.4113978325937317,True
851,W180970692607377,179.506214099326,-2.46862498863505,3.6278125976123,0.0193000007420778,8.181444894472197,19.17741863515119,18.120307023322525,17.83305457463636,17.768090230614728,17.66888409356438,21.87415347917614,0.442847717494007,True,,,True,0.0,,,,,,,,,,,,,,0.3522167927077966,14.5112503904492,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,96,0,1.0,98638.37551398137,-12933.33726533792,158,179.06976111032608,-2.4113978325937317,True
