,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
129,26,901006910005581,312.7773224848152,-52.547662407399024,3.852920293807984,0.049193101003766,10.107365002546938,-999999.0,16.774293899536133,16.124032974243164,15.867757440163471,15.618743896484377,20.29585777979069,-99999.0,False,0.4419997631035444,A3716,1.0,,,,,,,,,,,,,,0.90653645937266,15.411681175231934,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-134769.9866593,-22376.056229997474,6,313.3736498594139,-52.4486533090362,False
130,142,901007087408220,312.6123164763685,-52.05339941497317,4.357941150665283,0.0483425222337245,9.962311874233636,-999999.0,16.882003784179688,16.2779598236084,16.043293539094403,15.83949851989746,20.71724131168025,-99999.0,False,1.3204309659806217,A3716,1.0,,,,,,,,,,,,,,0.8387102450852844,17.431764602661133,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-172061.34456825646,89327.38005824521,6,313.3736498594139,-52.4486533090362,False
131,261,901006734505099,312.624416462139,-52.96471191344739,3.49856948852539,0.047529999166727,10.08685076059176,-999999.0,17.46405601501465,16.61789321899414,16.295550902103972,16.051237106323242,20.58022042214525,-99999.0,True,0.5520705247624162,A3716,1.0,,,,,,,,,,,,,,1.168505112910676,13.994277954101562,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-169326.74778412888,-116629.24459692786,6,313.3736498594139,-52.4486533090362,False
132,92,901006910407264,314.4635111383753,-52.50886149665853,10.105679512023926,0.0242286622524261,8.463179120619468,-999999.0,17.936962127685547,17.574787139892578,17.64616270891513,17.38853645324707,23.840489426916456,-99999.0,False,1.6415930255645956,A3716,0.0,,,,,,,,,,,,,,0.2907994187704155,40.4227180480957,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,246308.64904527494,-13607.050402646464,6,313.3736498594139,-52.4486533090362,False
133,106,901006734104860,310.9609178001938,-52.91376561895381,2.133375644683838,0.028892382979393,8.48392451370539,-999999.0,18.417743682861328,18.17167854309082,17.91527241660159,18.07180976867676,21.05988988849999,-99999.0,False,2.2160874937281227,A3716,0.0,,,,,,,,,,,,,,0.5024712662597395,8.533502578735352,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,1,2,9.0,-315700.92883140274,14608.449990906167,7,312.3578245649345,-52.97840477820561,False
134,262,901006822104126,312.8930503334683,-52.70677155989999,4.882990837097168,0.0461600013077259,10.305935870573578,-999999.0,16.761693954467773,15.903608322143556,15.685489954827116,15.31323528289795,20.589912550548465,-99999.0,True,0.1452509708514296,A3716,1.0,,,,,,,,,,,,,,1.076203999640656,19.531963348388672,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,120961.02368863694,61389.10733706938,7,312.3578245649345,-52.97840477820561,False
135,291,901006910104486,313.1195741223682,-52.62216095173024,3.0041539669036865,0.0449800007045269,9.680909143255358,-999999.0,18.001928329467773,17.23973846435547,16.98160558495525,16.740768432617188,20.87122408146505,-99999.0,True,0.2688171968493779,A3716,1.0,,,,,,,,,,,,,,1.020322744512523,12.016615867614746,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,172155.3999800136,80511.10478343382,7,312.3578245649345,-52.97840477820561,False
136,137,901006910006155,312.80201749124376,-52.59526073458039,2.390073299407959,0.0131599996238946,8.319875093833701,-999999.0,18.92928504943848,18.125873565673828,17.89505406724157,17.595090866088867,21.260804348468383,-99999.0,False,0.357153468525611,A3716,0.0,,,,,,,,,,,,,,1.034230982196906,9.560293197631836,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,2,1,9.0,100387.60134589188,86590.55385929863,7,312.3578245649345,-52.97840477820561,False
137,159,901006560809290,311.81275640435274,-53.52289020188668,12.00191593170166,0.0425033590230482,10.883504112023736,-999999.0,14.972753524780272,14.14340877532959,14.0336893521999,13.575016021728516,20.7825363590312,-99999.0,False,1.868511011604856,A3716,1.0,,,,,,,,,,,,,,0.9390641725803732,48.00766372680664,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-123185.40429147857,-123053.70575192275,7,312.3578245649345,-52.97840477820561,False
138,147,901006474909693,312.050278942418,-53.77953129894312,8.44970989227295,0.0428363011053466,10.577847403125464,-999999.0,15.515155792236328,14.746206283569336,14.602329285680336,14.185738563537598,20.62328995718457,-99999.0,False,2.0895174382229214,A3716,1.0,,,,,,,,,,,,,,0.9128265065559926,33.7988395690918,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-69505.31068872896,-181054.59368667766,7,312.3578245649345,-52.97840477820561,False
139,217,901006822106589,312.9872508723333,-52.62969999892363,26.196063995361328,0.0470263838122629,11.472964194439989,-999999.0,13.82601261138916,12.911028861999512,13.01925299596828,12.252065658569336,21.245083757297703,-99999.0,True,0.2237564642677671,A3716,1.0,,,,,,,,,,,,,,0.80675961542088,104.78425598144533,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,142250.34547212283,78807.28011772767,7,312.3578245649345,-52.97840477820561,False
140,243,901006734409621,312.40178423770016,-53.08326941371624,4.027083873748779,0.0414896762734506,10.687593463847955,-999999.0,15.778287887573242,14.908333778381348,14.597261752455411,14.298883438110352,19.17616183478277,-99999.0,True,0.8709173471590953,A3716,1.0,,,,,,,,,,,,,,1.1810261351178308,16.108335494995117,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,9934.886045037387,-23699.40762540237,7,312.3578245649345,-52.97840477820561,False
141,176,901006822108987,313.07421640747657,-52.79118354406794,3.980454206466675,0.0421224739416226,9.880260161298462,-999999.0,17.561954498291016,16.725582122802734,16.574327684235506,16.13919448852539,20.96811996403608,-99999.0,True,0.10158486396642,A3716,1.0,,,,,,,,,,,,,,0.9876268140555098,15.9218168258667,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,161904.55641450695,42311.998915112665,7,312.3578245649345,-52.97840477820561,False
142,139,901006998506555,312.75128507600834,-52.175284237321456,3.671142578125,0.0495135773108177,10.718153072678303,-999999.0,15.50723361968994,14.789567947387695,14.533741649873704,14.268061637878418,18.8564488879144,-99999.0,False,1.068563703540507,A3716,1.0,,,,,,,,,,,,,,0.9734919698162372,14.6845703125,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,88922.0755026879,181505.24223981824,7,312.3578245649345,-52.97840477820561,False
143,167,901006822100878,312.771169212788,-52.750506057762095,7.510079860687256,0.048003576695919,9.801735420236549,-999999.0,17.368385314941406,16.731929779052734,16.49840675948823,16.221534729003906,22.353027236935,-99999.0,False,0.2487832483254284,A3716,1.0,,,,,,,,,,,,,,0.8699785554531765,30.040319442749023,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,93415.890414886,51505.11082023384,7,312.3578245649345,-52.97840477820561,False
144,105,901006734405837,312.2412545189333,-53.02882081223719,1.596614122390747,0.0297699999064207,8.258060703230392,-999999.0,19.233230590820312,18.898971557617188,18.693503172159925,18.78497695922852,21.15784607124692,-99999.0,False,0.9525800235517352,A3716,0.0,,,,,,,,,,,,,,0.5397274186603873,6.386456489562988,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,0,2,9.0,-26344.830396268095,-11394.023691138187,7,312.3578245649345,-52.97840477820561,False
145,61,901006821906946,312.1867351781778,-52.76541439406203,4.59612512588501,0.0074700000695884,7.770540312392365,-999999.0,18.40135955810547,17.760101318359375,17.61751782922824,17.383934020996094,22.31493521760599,-99999.0,False,0.8793727896858831,A3716,0.0,,,,,,,,,,,,,,0.7838417288772277,18.38450050354004,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,1,2,5.0,-38666.20140701537,48135.8268164492,7,312.3578245649345,-52.97840477820561,False
146,50,901006560902405,311.95188517034046,-53.496365193871775,3.0372912883758545,0.0424616634845733,9.733246468472066,-999999.0,17.612674713134766,16.928627014160156,16.59004223708535,16.48917579650879,20.583933918357936,-99999.0,False,1.7345436879347464,A3716,1.0,,,,,,,,,,,,,,1.0226324760494163,12.149165153503418,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-91742.30317825367,-117059.0539405537,7,312.3578245649345,-52.97840477820561,False
147,55,901006910107875,313.2605293995567,-52.53924533321168,4.654665470123291,0.043848798855104,9.94903414479575,-999999.0,17.184961318969727,16.414169311523438,16.304256673221186,15.873565673828123,20.99648636216551,-99999.0,False,0.4756913243281312,A3716,1.0,,,,,,,,,,,,,,0.8807046457485406,18.618661880493164,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,204011.2926246105,99250.03456862732,7,312.3578245649345,-52.97840477820561,False
148,287,901006822204859,313.35662018328026,-52.759549071654725,2.135547161102295,0.048819912597537,10.157644711601296,-999999.0,17.143787384033203,16.355134963989258,16.07488865039111,15.796518325805664,19.245555479538403,-99999.0,True,0.3831550606838677,A3716,1.0,,,,,,,,,,,,,,1.0688987336420936,8.54218864440918,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,225727.80974614012,49461.3896804996,7,312.3578245649345,-52.97840477820561,False
149,213,901006909704855,311.5206749853715,-52.61160723683761,10.72191333770752,0.0476996656133357,10.864499803975388,-999999.0,15.199422836303713,14.310636520385742,14.483894714957824,13.67337703704834,20.70487266522097,-99999.0,True,1.6208559434560694,A3716,1.0,,,,,,,,,,,,,,0.7155281213458871,42.88765335083008,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-189195.8049812389,82896.24434916825,7,312.3578245649345,-52.97840477820561,False
150,278,901006822203067,313.2775341948412,-52.84680052557405,6.737809658050537,0.0454740468412637,9.788479293901696,-999999.0,17.661104202270508,16.880496978759766,16.70097677836926,16.35396957397461,22.265965350869656,-99999.0,True,0.3395780290387142,A3716,1.0,,,,,,,,,,,,,,0.9601274239012484,26.95123863220215,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,207854.37635891867,29742.56109473285,7,312.3578245649345,-52.97840477820561,False
151,59,901006734208062,311.4776950681883,-53.013156678052574,8.041977882385254,0.0467870011925697,9.649029862955311,-999999.0,16.73193359375,16.210100173950195,16.500591795281057,15.863422393798828,21.979789227391635,-99999.0,False,1.702890148194756,A3716,1.0,,,,,,,,,,,,,,0.2313417984689429,32.167911529541016,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-198909.26626463636,-7853.929365414473,7,312.3578245649345,-52.97840477820561,False
152,209,901006822108962,313.0732766671082,-52.66971362583823,2.033906936645508,0.0449449481913176,10.0074986744252,-999999.0,17.595232009887695,16.735401153564453,16.40176462214634,16.131256103515625,19.51993122271236,-99999.0,True,0.1704719909379231,A3716,1.0,,,,,,,,,,,,,,1.1934673877413535,8.135627746582031,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-118901.34513938165,-67063.03617329894,8,313.5993888137426,-52.372974527726285,False
153,166,901007087906200,314.5463611265505,-52.01055441552113,4.231001853942871,0.0472856722772121,9.740930736995654,-999999.0,17.079145431518555,16.56939697265625,16.347307454135745,16.223989486694336,20.94448773254532,-99999.0,False,2.141699905748215,A3716,1.0,,,,,,,,,,,,,,0.7318379773828099,16.924007415771484,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,214015.7426945792,81906.94535836556,8,313.5993888137426,-52.372974527726285,False
154,97,901007087904694,314.4804306274643,-51.87927930460764,9.851200103759766,0.0158272460103034,8.27227107624532,-999999.0,17.092849731445312,16.83995246887207,17.225182172271506,17.038875579833984,23.05027285471592,-99999.0,False,2.2437557569363498,A3716,0.0,,,,,,,,,,,,,,-0.1323324408261932,39.40480041503906,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,199115.44990109326,111575.1204248132,8,313.5993888137426,-52.372974527726285,False
155,98,901007087601093,313.1166522438831,-51.995509579666006,2.200348138809204,0.0452798195183277,9.69241026980581,-999999.0,18.302040100097656,17.70110321044922,16.88710877176738,17.30376434326172,20.656434893573163,-99999.0,False,1.3596924932731913,A3716,1.0,,,,,,,,,,,,,,1.414931328330276,8.801392555236816,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-109098.46478825284,85307.07826162304,8,313.5993888137426,-52.372974527726285,False
156,179,901007088004825,314.8994603566581,-51.98822009266286,6.399911880493164,0.0487537281541619,11.2211171603787,-999999.0,15.004687309265137,14.09453296661377,13.626985203965592,13.449885368347168,19.36827761976929,-99999.0,True,2.477021809366473,A3716,1.0,,,,,,,,,,,,,,1.3777021052995444,25.599647521972656,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,293816.1686988974,86954.50232433472,8,313.5993888137426,-52.372974527726285,False
157,138,901007087706512,313.7512795772721,-52.03777209763936,6.672336101531982,0.045474532583663,10.451220022694276,-999999.0,16.39215087890625,15.589604377746582,15.24169257527316,14.965145111083984,20.953868632645527,-99999.0,False,1.516526395636172,A3716,1.0,,,,,,,,,,,,,,1.1504583036330889,26.68934440612793,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,34327.312557662364,75755.74919964463,8,313.5993888137426,-52.372974527726285,False
158,219,901006734502083,312.4965331519798,-52.88685911723564,6.590393543243408,0.0449759885668754,10.299784883869062,-999999.0,16.545848846435547,15.74326515197754,15.570110325498671,15.201677322387695,21.08069657933533,-99999.0,True,0.5928486327604405,A3716,1.0,,,,,,,,,,,,,,0.975738520936874,26.36157417297364,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-249245.3795583966,-116137.91722911365,8,313.5993888137426,-52.372974527726285,False
159,279,901006822600951,314.82289878325605,-52.67727392198471,4.733730792999268,0.0372730977833271,9.943289308692185,-999999.0,17.59731674194336,16.698347091674805,16.25046316351517,16.013376235961914,21.317239553374485,-99999.0,True,1.971841389605988,A3716,1.0,,,,,,,,,,,,,,1.3468535784281883,18.93492317199707,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,276513.2531100351,-68771.66310240333,8,313.5993888137426,-52.372974527726285,False
160,252,901006910108032,313.2669720505278,-52.58739526257481,6.258089542388916,0.0497791627743499,11.036224868216296,-999999.0,15.213584899902344,14.342965126037598,14.123939829836193,13.722646713256836,19.56804867204368,-99999.0,True,0.4141253461969263,A3716,1.0,,,,,,,,,,,,,,1.089645070066151,25.032358169555664,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-75126.18848655325,-48459.08607576639,8,313.5993888137426,-52.372974527726285,False
161,196,901006822104666,312.9137138537679,-52.82495735646936,5.751314163208008,0.0446900017559528,10.306518686880326,-999999.0,16.733177185058594,15.844480514526367,15.721150384932807,15.228479385375977,20.886190653291465,-99999.0,True,0.1567809418311735,A3716,1.0,,,,,,,,,,,,,,1.0120268001257866,23.00525665283203,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-154962.5409542897,-102148.1192959354,8,313.5993888137426,-52.372974527726285,False
162,296,901006647802614,313.5391096012908,-53.22546705098596,6.067110538482666,0.0432881351266885,10.72625604169433,-999999.0,15.750246047973633,14.849878311157228,14.62794701521365,14.216212272644045,20.00766253067176,-99999.0,True,1.0181520890640692,A3716,1.0,,,,,,,,,,,,,,1.122299032759983,24.268442153930664,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-13623.102014107531,-192663.31025668705,8,313.5993888137426,-52.372974527726285,False
163,146,901007176901010,312.91894113079445,-51.75636620065364,2.09401535987854,0.0455824360251426,10.49133056675535,-999999.0,16.18523597717285,15.402626037597656,15.079028977355652,14.878945350646973,18.25040003414173,-99999.0,False,1.7825656475841225,A3716,1.0,,,,,,,,,,,,,,1.1062069998171982,8.37606143951416,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-153781.17634628643,139353.4819184183,8,313.5993888137426,-52.372974527726285,False
164,58,901006821908960,312.2715516194337,-52.7524638932884,4.036215782165527,0.0471146693148904,10.229135287045608,-999999.0,16.03659439086914,15.418827056884766,15.28915797575495,15.036911964416504,19.69157361972831,-99999.0,False,0.7877928180714422,A3716,1.0,,,,,,,,,,,,,,0.7474364151141906,16.14486312866211,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-300091.20591381745,-85764.59661703804,8,313.5993888137426,-52.372974527726285,False
165,239,901006822110310,313.12568841813027,-52.84382386112024,3.367023468017578,0.0470388434424322,10.171660795337868,-999999.0,17.174331665039062,16.331329345703125,16.022309779426188,15.77006721496582,20.210434744506635,-99999.0,True,0.2074311244001245,A3716,1.0,,,,,,,,,,,,,,1.152021885612875,13.468093872070312,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-107056.2894083921,-106411.94934703433,8,313.5993888137426,-52.372974527726285,False
166,174,901006734506915,312.70552595797415,-52.93505360568836,7.286541938781738,0.0427362397313118,10.408212263451382,-999999.0,17.22066879272461,16.1518497467041,15.71065189766302,15.293251991271973,21.70733177289872,-99999.0,True,0.4525607687785904,A3716,1.0,,,,,,,,,,,,,,1.5100168950615895,29.14616775512696,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-202013.00540367537,-127029.8716194289,8,313.5993888137426,-52.372974527726285,False
167,85,901006822203811,313.3105122421504,-52.82874797234724,1.7595696449279783,0.0206899996846914,8.936153515161699,-999999.0,18.479473114013672,17.660598754882812,17.372082678039778,17.118722915649414,20.13050574248648,-99999.0,False,0.3581307826392892,A3716,0.0,,,,,,,,,,,,,,1.107390435973894,7.038278579711914,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,3,2,9.0,-65286.10517983668,-103004.79848433522,8,313.5993888137426,-52.372974527726285,False
168,144,901006998700805,313.3052085839213,-52.19873301971219,4.307620048522949,0.0483119748532772,10.012259852470152,-999999.0,17.086776733398438,16.38239860534668,16.120047562799147,15.861721992492676,20.796460235017896,-99999.0,False,1.044960138654064,A3716,1.0,,,,,,,,,,,,,,0.9667291705992902,17.230480194091797,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-66484.73193962195,39378.58081118469,8,313.5993888137426,-52.372974527726285,False
169,96,901006998900299,314.09516611821573,-52.17241058208904,3.737105369567871,0.009973551146686,7.591669812596159,-999999.0,18.535076141357425,18.19535446166992,18.01122935869472,18.007768630981445,22.300905859274728,-99999.0,False,1.5778168610841077,A3716,0.0,,,,,,,,,,,,,,0.5238467826627016,14.948421478271484,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,2,2,5.0,112045.6708109225,45327.451714016715,8,313.5993888137426,-52.372974527726285,False
170,13,901007267002783,313.7145094318936,-51.57487475928252,7.562198162078857,0.0454180872021803,10.581256824020144,-999999.0,15.076839447021484,14.474879264831545,14.36086918822482,14.01882553100586,20.110994214350733,-99999.0,False,2.2436469566724786,A3716,1.0,,,,,,,,,,,,,,0.7159702587966645,30.24879264831543,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,26017.259702118736,180370.54766829032,8,313.5993888137426,-52.372974527726285,False
171,85,901006822203811,313.3105122421504,-52.82874797234724,1.7595696449279783,0.0206899996846914,8.936153515161699,-999999.0,18.479473114013672,17.660598754882812,17.372082678039778,17.118722915649414,20.13050574248648,-99999.0,False,0.3581307826392892,A3716,0.0,,,,,,,,,,,,,,1.107390435973894,7.038278579711914,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,8,1,9.0,266324.4187290916,-17487.775604131075,9,312.13208561060577,-52.75136843427586,False
172,232,901006647700817,313.0566979843407,-53.30299067640463,4.98668384552002,0.0426495052120357,10.823513423893193,-999999.0,15.56908893585205,14.67351531982422,14.35050624831848,14.041080474853516,19.40544917622013,-99999.0,True,0.9789727973592386,A3716,1.0,,,,,,,,,,,,,,1.218582687533571,19.94673538208008,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,208962.39646409434,-124666.62672110251,9,312.13208561060577,-52.75136843427586,False
173,20,901006821702691,311.2053133895144,-52.82296334719577,10.405355453491213,0.0437624371516821,10.496049560621962,-999999.0,15.09775447845459,14.446081161499023,14.648854176962278,13.968250274658203,20.7752404461038,-99999.0,False,1.9405240184679016,A3716,1.0,,,,,,,,,,,,,,0.4489003014923121,41.62142181396485,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-209450.52196664936,-16180.450319898768,9,312.13208561060577,-52.75136843427586,False
174,56,901006998406295,312.31152093281827,-52.27651439996408,4.748063564300537,0.0486094725620779,10.52787376805222,-999999.0,15.53294563293457,14.941466331481934,14.650284442023096,14.513089179992676,19.566923635228378,-99999.0,False,1.134904835132326,A3716,1.0,,,,,,,,,,,,,,0.8826611909114739,18.99225425720215,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,40552.382820024606,107317.01175446283,9,312.13208561060577,-52.75136843427586,False
175,149,901006560905380,312.07733097377184,-53.60560463512583,4.825954437255859,0.0427308268845081,9.981016378243645,-999999.0,16.613025665283203,15.985174179077148,15.764362281122004,15.55114459991455,20.645964947493383,-99999.0,False,1.809862408821097,A3716,1.0,,,,,,,,,,,,,,0.848663384161199,19.30381774902344,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-12374.547924469083,-193057.38139209276,9,312.13208561060577,-52.75136843427586,False
176,281,901007087507173,312.9854617065831,-52.06269323963992,3.1023409366607666,0.0473690738716414,10.50435637941842,-999999.0,16.34471893310547,15.517099380493164,15.224097776836476,14.934700012207031,19.21842168012276,-99999.0,True,1.2342573784505655,A3716,1.0,,,,,,,,,,,,,,1.1206211562689925,12.409363746643066,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,192862.9976908818,155640.5939877227,9,312.13208561060577,-52.75136843427586,False
177,271,901006734508236,312.7643706979687,-53.00336370352342,6.604925155639648,0.0451057227100746,10.461129952794826,-999999.0,16.05845832824707,15.17625617980957,15.311117568877195,14.572473526000977,20.51847036518343,-99999.0,True,0.5112620790895873,A3716,1.0,,,,,,,,,,,,,,0.7473407593698731,26.4197006225586,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,142896.4297440159,-56950.93084994821,9,312.13208561060577,-52.75136843427586,False
178,95,901006734407797,312.32482088867425,-53.0500391332178,2.76174545288086,0.0052899997681379,7.4484123788410335,-999999.0,18.96307373046875,18.22245979309082,17.8807007348113,17.749374389648438,21.67125271297688,-99999.0,False,0.898097063305045,A3716,0.0,,,,,,,,,,,,,,1.082372995657451,11.046981811523438,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,43558.17284347711,-67499.57796087851,9,312.13208561060577,-52.75136843427586,False
179,39,901007087405103,312.48533603514335,-51.90107939568568,2.5075066089630127,0.0326262079179286,9.294345417926504,-999999.0,18.42308807373047,17.646087646484375,17.323779481935652,17.13296890258789,20.885172759976875,-99999.0,False,1.6228706432131073,A3716,0.0,,,,,,,,,,,,,,1.0993085917948164,10.03002643585205,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,5,2,9.0,79834.59594549253,192165.32272138147,9,312.13208561060577,-52.75136843427586,False
180,78,901007087602436,313.17162342377384,-52.12235102097007,4.531579971313477,0.047030009329319,10.029439515985686,-999999.0,17.101421356201172,16.39926528930664,16.126449296013604,15.91252899169922,20.92338821420692,-99999.0,False,1.1428077173422495,A3716,1.0,,,,,,,,,,,,,,0.974972060187568,18.126319885253903,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,234935.5457759832,142157.93540710828,9,312.13208561060577,-52.75136843427586,False
181,60,901006822206509,313.42192263815457,-52.71759065028855,4.908984184265137,0.0485092364251613,10.070790605312874,-999999.0,16.85264015197754,16.19508934020996,15.90164233456366,15.705171585083008,20.892922186419543,-99999.0,False,0.4585945438300242,A3716,1.0,,,,,,,,,,,,,,0.950997817413878,19.635936737060547,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,291503.1682260286,7633.7791811323395,9,312.13208561060577,-52.75136843427586,False
182,19,901006561008266,312.6304570365187,-53.58196928017978,8.6265230178833,0.0414196525960564,10.81201585112314,-999999.0,15.180624008178713,14.34739875793457,14.16983056113422,13.744240760803224,20.269452367017017,-99999.0,False,1.5269944047059916,A3716,1.0,,,,,,,,,,,,,,1.01079344704449,34.5060920715332,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,112631.94225632025,-187715.79117428508,9,312.13208561060577,-52.75136843427586,False
183,54,901006822206554,313.4237394320151,-52.790348558659545,8.947583198547363,0.0233299992978572,8.903635094316568,-999999.0,16.662635803222656,16.290042877197266,16.530411052439096,16.06659698486328,22.291446285638187,-99999.0,False,0.4596908738671902,A3716,0.0,,,,,,,,,,,,,,0.1322247507835605,35.79033279418945,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,291913.763638511,-8809.508110712643,9,312.13208561060577,-52.75136843427586,False
184,64,901006734605229,313.0486839321656,-53.090908149697626,9.776225090026855,0.0306199993938207,8.803331914411363,-999999.0,17.76954460144043,17.335933685302734,17.555095935969256,17.110427856445312,23.529664328579983,-99999.0,False,0.601201502477603,A3716,0.0,,,,,,,,,,,,,,0.2144486654711741,39.10490036010742,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,207151.22067252197,-76735.97568531883,9,312.13208561060577,-52.75136843427586,False
185,0,901006998703598,313.4232295059989,-52.35702879882556,3.5611824989318848,0.0439823567867279,10.073334043283214,-999999.0,16.742591857910156,16.004806518554688,15.881222459459586,15.48807144165039,20.005652352357124,-99999.0,False,0.8438437213762097,A3716,1.0,,,,,,,,,,,,,,0.8613693984505701,14.24472999572754,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,291798.5203588482,89120.75761176799,9,312.13208561060577,-52.75136843427586,False
