,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
233,216,346680240811079,-13.649909328196998,-31.7593377858463,2.03725922859149,0.0366999991238117,8.72833389360801,19.92725974354309,18.76112100321793,18.384837703019457,18.18065873842217,18.139170833304,21.172943853721936,0.301891529377342,,,,,,,,,,,,,,,,,,0.5804622647957558,8.14903691436596,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,55610.633863944226,-80399.60930596759,12,-13.89597407980737,-31.403587302191575,False
234,168,346690287810020,-13.599439903036,-30.9477590682911,2.35917425125093,0.0877700001001358,10.71043337469973,19.335692155124043,17.531290292713557,16.645108545717818,16.261462160421175,15.988731513824623,19.75178332518741,0.18763710846754,,,,,,,,,,,,,,,,,,1.269828132292382,9.43669700500372,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,67016.72395032969,103017.18086150763,12,-13.89597407980737,-31.403587302191575,False
235,172,346690743911601,-14.042548164816992,-30.8166237706448,6.6657700690489,0.0282128509134054,10.26145759656815,16.273143321855898,14.958835928111116,14.41973963024986,14.164357463070695,14.001831167677336,19.7818659565184,0.156598291461677,,,,,,,,,,,,,,,,,,0.7944784650404202,26.6630802761956,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-33125.74321217452,132653.75812957124,12,-13.89597407980737,-31.403587302191575,False
236,192,346680651005826,-14.051696636585008,-32.1978657239538,2.93816192875516,0.0753903836011886,10.822499910260428,18.641229668331498,16.790258644179897,15.953079824461003,15.574504299754365,15.359580100893186,19.536333141525585,0.1438445027688689,,,,,,,,,,,,,,,,,,1.215754344425534,11.75264771502064,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-35193.29783174622,-179506.92331826212,12,-13.89597407980737,-31.403587302191575,False
237,174,346690757405810,-14.05593151667398,-31.299196115738,1.86717374369713,0.0324600003659725,9.478555271692322,18.800631899111146,17.436671649411288,16.83685962436583,16.562179047230373,16.417593432585804,19.4356579644544,0.1339156404345499,,,,,,,,,,,,,,,,,,0.874492602180915,7.46869497478852,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,6,2,9.0,-36150.380731853635,23592.408138508134,12,-13.89597407980737,-31.403587302191575,False
238,160,346690208312538,-13.523252076864992,-30.7376802779188,2.80241786211279,0.0286231338977813,10.35452785709504,17.54081253932366,15.799982518194996,15.019005304998338,14.628437809438465,14.646241122497685,18.499544448904707,0.32437989218092,,,,,,,,,,,,,,,,,,1.1715447087565316,11.20967144845116,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,84235.17266497751,150494.98748564746,12,-13.89597407980737,-31.403587302191575,False
239,233,346700692902508,-13.793079656060002,-30.5743694892349,1.7922998864477,0.028758231550455,8.408458210022447,21.55131506415708,20.22351257058636,19.7048893813934,19.21527046925727,18.77692609809164,22.21481744950556,0.298443675539555,,,,,,,,,,,,,,,,,,1.0082421013290883,7.1691995457908,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,23254.139766905348,187403.22572820837,12,-13.89597407980737,-31.403587302191575,False
240,214,346680939213202,-14.333932449374004,-31.5830092783023,1.55816679524561,0.0287299994379282,8.35320755197625,20.30292139500275,19.21781188825616,18.8212669347433,18.622348521120507,18.53635770063523,21.0272113426528,0.3091144553095269,,,,,,,,,,,,,,,,,,0.595463367135654,6.23266718098244,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,6,2,5.0,-98978.59152205913,-40549.36660102369,12,-13.89597407980737,-31.403587302191575,False
241,178,346690165309839,-13.480336706503977,-30.9624199889084,2.45811662638197,0.0288500003516674,9.145796244133225,18.380556697026456,17.314719954987332,16.90713800270694,16.69414203016194,16.91976270877877,20.10302510606457,0.118375541790106,,,,,,,,,,,,,,,,,,0.6205779248253904,9.83246650552788,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,9,2,9.0,93934.046366567,99703.81280199726,12,-13.89597407980737,-31.403587302191575,False
242,71,345680195310213,-14.804929209215004,-31.8313351751856,2.58512006718805,0.0878000035881996,10.643126622243432,19.740739706778363,17.603735892939632,16.741505375812864,16.369078772726894,16.07379387855608,20.04678365215694,0.5832743492085051,,,,,,,,,,,,,,,,,,1.234657120212738,10.3404802687522,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-205423.8592461252,-96671.01929664979,12,-13.89597407980737,-31.403587302191575,False
243,237,346690647204426,-13.948394200972018,-31.4145303260711,2.45692622447482,0.032430000603199,8.630658073068796,20.04055288000305,18.8991247999379,18.49732197565892,18.261671106508555,18.195320465366663,21.692157236732942,0.2354255484666539,,,,,,,,,,,,,,,,,,0.6374536934293467,9.82770489789928,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,-11846.9473832104,-2473.12339677309,12,-13.89597407980737,-31.403587302191575,False
244,203,346681073006980,-14.466881347360015,-32.1011795491022,8.82483247639388,0.0282000005245208,9.964628808539016,16.304446017923844,15.16529045568522,14.782851542827318,14.564092244903732,14.461339302160304,20.75425857374678,0.420654495207068,,,,,,,,,,,,,,,,,,0.6011982107814884,35.29932990557552,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-129025.04246689776,-157655.84780180096,12,-13.89597407980737,-31.403587302191575,False
245,81,345690157504066,-14.57006931546698,-31.4434494726882,4.41643600484502,0.0320999994874,10.650083975632132,17.254688096284013,15.36049678140839,14.51089452022855,14.16900450675112,13.885593518788284,18.979128910930925,0.42604710221977,,,,,,,,,,,,,,,,,,1.1914922746572714,17.66574401938008,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-152345.52325907195,-9008.850532237475,12,-13.89597407980737,-31.403587302191575,False
246,182,346690423412483,-13.73177274537801,-30.7428588376641,1.65659681154682,0.0285500008612871,8.509562688407263,20.861838589228384,19.593006975889026,19.026914818584963,18.71572218040147,18.846631472903645,21.365873606004207,0.2299328494995259,,,,,,,,,,,,,,,,,,0.8772847954875544,6.62638724618728,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,6,2,5.0,37109.50158103557,149324.63298320892,12,-13.89597407980737,-31.403587302191575,False
