,ID,RA,DEC,Re,z,Mstar,GAL_MAG_G,r_mag,GAL_MAG_I,GAL_MAG_Z,GAL_MU_E_R,GAL_MAG_U,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,Ellipticity_r,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,priority,g_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,N_observations_to_complete,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
250,7165,338.7766358492631,0.8672304697160277,4.740042209625244,0.05979847,10.62622582610896,16.888689041137695,15.929048538208008,15.71690845489502,15.227142333984377,20.74239691774312,,,,,,,,,,,,,,,,1.1717805862426758,18.960168838500977,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,1.0,48009.22754548958,14945.094163504848,13,338.5642056388848,0.8011017344792806,True
251,1239,339.0069784022788,1.174537819280935,4.901960849761963,0.0584300011396408,9.630013792397332,18.883827209472656,18.018592834472656,18.03563690185547,17.40625,23.11690786407664,,,,,,,,,,,,,,,,0.8481903076171875,19.60784339904785,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0,100066.64452703841,84396.55516517391,13,338.5642056388848,0.8011017344792806,True
252,4505,338.1049039709232,0.7905633327985426,7.1944580078125,0.05923644,10.138414575637391,17.19754981994629,16.393869400024414,16.508419036865234,15.76443099975586,22.3577086132004,,,,,,,,,,,,,,,,0.6891307830810547,28.77783203125,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,-103802.17695932095,-2381.678779846775,13,338.5642056388848,0.8011017344792806,True
253,3364,338.3260442963877,0.4754633306672865,5.571164131164551,0.05519573,10.781434148297189,16.032121658325195,15.18637466430664,14.920490264892578,14.537199020385742,20.24536197858444,,,,,,,,,,,,,,,,1.1116313934326172,22.284656524658203,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,1.0,-53824.463404346374,-73594.27926151064,13,338.5642056388848,0.8011017344792806,True
254,4766,338.2504449958115,0.5206848214115053,4.599435806274414,0.05553861,10.798389343035709,16.44465446472168,15.458439826965332,15.113134384155272,14.703506469726562,20.06928449199677,,,,,,,,,,,,,,,,1.3315200805664062,18.397743225097656,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,-70909.90533456454,-63374.222353317215,13,338.5642056388848,0.8011017344792806,True
255,1114,339.23676315710964,1.4193591922599345,3.3461880683898926,0.0595000013709068,10.966943075296696,16.258010864257812,15.29209327697754,14.922589302062988,14.573519706726074,19.205177385221216,,,,,,,,,,,,,,,,1.3354215621948242,13.38475227355957,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,1.0,151997.99911881267,139726.1854584278,13,338.5642056388848,0.8011017344792806,True
256,2350,338.39899081107944,0.696947361748665,2.49364709854126,0.06347733,10.77976939050405,17.060171127319336,16.065990447998047,15.653223991394045,15.318887710571287,19.310725026483087,,,,,,,,,,,,,,,,1.406947135925293,9.97458839416504,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,-37338.55108401076,-23538.888237119118,13,338.5642056388848,0.8011017344792806,True
257,5612,338.46268290026524,1.5803360434756,2.1648550033569336,0.0569828553707408,10.49658255394783,17.229293823242188,16.299835205078125,15.900010108947754,15.61727809906006,19.22399290180337,,,,,,,,,,,,,,,,1.3292837142944336,8.659420013427734,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,-22944.13892802163,176106.95383316817,13,338.5642056388848,0.8011017344792806,True
258,3335,337.9381122102569,1.0045171004152162,1.680325984954834,0.05866189,10.134085241306732,18.40821075439453,17.439130783081055,17.016319274902344,16.73941993713379,19.798366416429232,,,,,,,,,,,,,,,,1.3918914794921875,6.721303939819336,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0,-141497.11486990144,45971.87270152146,13,338.5642056388848,0.8011017344792806,True
259,3546,336.0783836776495,-0.5137559572573531,5.199526786804199,0.05780456,10.136654261080166,16.82097053527832,16.11419105529785,16.243330001831055,15.558233261108398,21.33338637785313,,,,,,,,,,,,,,,,0.5776405334472656,20.7981071472168,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,121882.69568233567,-93360.4867777314,14,335.53907971445335,-0.10065645824084246,False
260,5119,334.73633078434693,0.0522049192496348,2.7906270027160645,0.05769371,10.739354374929642,17.062511444091797,15.99449062347412,15.63869571685791,15.191853523254396,19.557879996103267,,,,,,,,,,,,,,,,1.4238157272338867,11.162508010864258,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-181421.25820405045,34546.671312847866,14,335.53907971445335,-0.10065645824084246,False
261,2968,335.3404142798185,0.4678074327400651,2.7393479347229004,0.05854176,10.35920206025075,17.62761878967285,16.670913696289062,16.433486938476562,15.984451293945312,20.26408605484552,,,,,,,,,,,,,,,,1.194131851196289,10.957391738891602,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-44898.388227475494,128472.83936168512,14,335.53907971445335,-0.10065645824084246,False
262,6310,336.36658104398765,0.0949200207327632,4.065291881561279,0.05797664,10.84410590769446,16.89131736755371,15.8345947265625,15.393033981323242,15.022798538208008,20.140628267160707,,,,,,,,,,,,,,,,1.4982833862304688,16.261167526245117,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,187015.30047475183,44200.284248034885,14,335.53907971445335,-0.10065645824084246,False
263,8237,335.0442307813912,0.3729231073810562,3.771368980407715,0.06099652,10.862994917414246,16.759611129760742,15.807740211486816,15.17274284362793,15.08194065093994,19.70669724342225,,,,,,,,,,,,,,,,1.5868682861328125,15.08547592163086,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-111835.85887204458,107028.9818305491,14,335.53907971445335,-0.10065645824084246,False
264,4946,335.399577839507,0.280364133049208,2.519498109817505,0.05779722,9.968477652231574,18.35618782043457,17.46051788330078,17.2711124420166,16.794389724731445,20.91578283302781,,,,,,,,,,,,,,,,1.0850753784179688,10.07799243927002,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-31527.423737874527,86110.6536315514,14,335.53907971445335,-0.10065645824084246,False
265,38,335.9681286666057,-0.8714736987440728,11.073545455932615,0.053084985568253,10.63537700106134,15.52722454071045,14.733781814575195,15.016098022460938,14.09966278076172,21.794392946119245,,,,,,,,,,,,,,,,0.5111265182495117,44.29418182373047,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,96965.06318643264,-174204.69635373005,14,335.53907971445335,-0.10065645824084246,False
266,7533,335.18212607544604,0.3402991158943738,8.6849365234375,0.05620919,10.19532983008665,16.82603645324707,16.07918930053711,16.215484619140625,15.514514923095703,22.46114106081309,,,,,,,,,,,,,,,,0.6105518341064453,34.73974609375,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-80671.52241565328,99655.95975455886,14,335.53907971445335,-0.10065645824084246,False
267,78,335.7490863982975,-0.8714581502752503,1.5978389978408811,0.0589477863983642,10.718635737959996,17.109556198120117,16.1243896484375,15.553820610046388,15.35085678100586,18.23373388710005,,,,,,,,,,,,,,,,1.5557355880737305,6.391355991363525,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,47461.51054877612,-174201.18239977618,14,335.53907971445335,-0.10065645824084246,False
268,777,336.13350397556485,0.153988870829713,16.831768035888672,0.05750556,10.313801589461123,16.584787368774414,15.732951164245604,16.169050216674805,15.090927124023438,23.89253581970874,,,,,,,,,,,,,,,,0.4157371520996094,67.32707214355469,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,1.0,134339.88301119872,57549.84436994554,14,335.53907971445335,-0.10065645824084246,True
269,656,336.2922947770453,0.1510206159838942,13.854766845703123,0.05745792,10.2606612152823,16.85768699645996,15.978327751159668,16.399377822875977,15.289834976196287,23.729810990917684,,,,,,,,,,,,,,,,0.4583091735839844,55.4190673828125,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,1.0,170226.60414578035,56879.018774790486,14,335.53907971445335,-0.10065645824084246,True
270,5605,336.0157964952267,0.3135577320824403,4.365177154541016,0.05784345,10.813548189761589,16.678386688232422,15.691033363342283,15.33741855621338,14.962204933166504,20.202879510378377,,,,,,,,,,,,,,,,1.340968132019043,17.460708618164062,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,1.0,107737.99245477903,93612.40701306191,14,335.53907971445335,-0.10065645824084246,True
271,674,343.2702872682993,0.4081443134865986,4.838284015655518,0.05370074,11.117498109089125,16.042560577392578,15.044135093688965,14.425891876220703,14.276299476623535,19.52561492206492,,,,,,,,,,,,,,,,1.616668701171875,19.35313606262207,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,76038.89647215101,140463.64335474515,15,342.9338319741747,-0.2133762323308579,False
272,5811,343.3873643759071,-0.4118997046206347,3.654630899429321,0.0586200517869572,10.644303161583272,16.55962371826172,15.57181167602539,15.3677396774292,14.958921432495115,19.73006496989349,,,,,,,,,,,,,,,,1.1918840408325195,14.618523597717283,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,102498.32279151985,-44866.304737489554,15,342.9338319741747,-0.2133762323308579,False
273,4955,342.2755135745194,0.0826448173187513,11.197860717773438,0.05795856,10.291980719934015,16.456514358520508,15.686241149902344,16.031911849975586,15.086463928222656,22.846656601456164,,,,,,,,,,,,,,,,0.4246025085449219,44.79144287109375,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-148779.95832210753,66900.75722081168,15,342.9338319741747,-0.2133762323308579,False
274,1016,342.95629665594043,-0.8304341492366046,6.2583909034729,0.06745239,11.115426734184116,16.968217849731445,15.811847686767578,15.178058624267578,14.887602806091309,20.8956612104625,,,,,,,,,,,,,,,,1.7901592254638672,25.0335636138916,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,5077.018079050845,-139455.08922069878,15,342.9338319741747,-0.2133762323308579,False
275,30,343.1052730012332,0.3773948385257055,2.3696630001068115,0.05372525,10.594282371542835,16.88174819946289,15.95287799835205,15.599851608276367,15.255986213684082,19.119954469965545,,,,,,,,,,,,,,,,1.2818965911865234,9.478652000427246,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,38745.67211520957,133514.26201358333,15,342.9338319741747,-0.2133762323308579,False
276,6355,343.0020837747697,0.3637069345410416,3.4410479068756104,0.05383132,10.151512459386208,17.0371036529541,16.297630310058594,16.23636817932129,15.726362228393556,20.47768363861062,,,,,,,,,,,,,,,,0.8007354736328125,13.76419162750244,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,15424.906934462,130420.79571304927,15,342.9338319741747,-0.2133762323308579,False
277,5753,343.0077476255637,0.583207048695481,6.479341983795166,0.06397586,10.640640316412782,17.348155975341797,16.31468963623047,15.958803176879885,15.452589988708496,21.70260210267716,,,,,,,,,,,,,,,,1.389352798461914,25.917367935180664,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,16704.937213907782,180027.82151195258,15,342.9338319741747,-0.2133762323308579,False
278,4114,343.3528484772484,0.5299622839345501,2.177170991897583,0.05304533,10.364532245155496,17.61016845703125,16.629344940185547,16.30724334716797,15.90964698791504,19.67336330266,,,,,,,,,,,,,,,,1.3029251098632812,8.708683967590332,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,94697.72969465441,167994.50467598223,15,342.9338319741747,-0.2133762323308579,False
279,4346,343.4734405320501,0.303537568054462,21.23903465270996,0.05831695,9.661050628443462,17.41648292541504,16.666364669799805,17.429420471191406,16.125669479370117,25.58220188478488,,,,,,,,,,,,,,,,-0.0129375457763671,84.95613861083984,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,121951.5340798397,116822.5188870823,15,342.9338319741747,-0.2133762323308579,False
280,4624,342.2702877883997,-0.4963282913140674,2.1285159587860107,0.05562306,10.34961879675843,17.771135330200195,16.787418365478516,16.40997886657715,16.055931091308594,19.7161774023332,,,,,,,,,,,,,,,,1.3611564636230469,8.514063835144043,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-149960.98598515856,-63947.16533020535,15,342.9338319741747,-0.2133762323308579,False
281,4179,343.30131282332826,0.2974972870463031,3.7481610774993896,0.05373064,9.98124101234455,18.18972396850586,17.276002883911133,17.157447814941406,16.600492477416992,21.67826916718045,,,,,,,,,,,,,,,,1.0322761535644531,14.99264430999756,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,83050.67190869943,115457.41537923839,15,342.9338319741747,-0.2133762323308579,False
282,2997,338.97671857396114,1.487088881281181,3.481765985488892,0.0559465093574619,10.591479738886097,17.144426345825195,16.15325164794922,15.894675254821776,15.40600872039795,20.2884623859878,,,,,,,,,,,,,,,,1.249751091003418,13.927063941955566,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,169192.19654074276,104083.75728854255,16,338.22808053617024,1.0265412826593114,False
283,4741,337.7663428331407,0.2777069670329303,2.310333013534546,0.0559638,10.853360137439957,16.677309036254883,15.682790756225586,14.991847038269045,14.924886703491213,18.45536495714164,,,,,,,,,,,,,,,,1.6854619979858398,9.241332054138184,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-104352.72088467638,-169236.55533156212,16,338.22808053617024,1.0265412826593114,False
284,3712,338.87868091656384,1.5130101730766896,2.8269081115722656,0.0541299991309642,9.730657250297408,18.35334587097168,17.53422737121582,17.504192352294922,16.928443908691406,21.36839447601724,,,,,,,,,,,,,,,,0.8491535186767578,11.307632446289062,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,147035.6859689532,109941.96923432748,16,338.22808053617024,1.0265412826593114,False
285,5612,338.46268290026524,1.5803360434756,2.1648550033569336,0.0569828553707408,10.49658255394783,17.229293823242188,16.299835205078125,15.900010108947754,15.61727809906006,19.22399290180337,,,,,,,,,,,,,,,,1.3292837142944336,8.659420013427734,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,53020.13428546923,125157.61594448121,16,338.22808053617024,1.0265412826593114,True
286,4766,338.2504449958115,0.5206848214115053,4.599435806274414,0.05553861,10.798389343035709,16.44465446472168,15.458439826965332,15.113134384155272,14.703506469726562,20.06928449199677,,,,,,,,,,,,,,,,1.3315200805664062,18.397743225097656,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,5054.367878926314,-114323.5602420042,16,338.22808053617024,1.0265412826593114,True
287,6183,338.506367197753,1.0945121743265616,4.953381061553955,0.0570207605567073,10.516788182125262,17.46611976623535,16.42959976196289,16.187015533447266,15.648012161254885,21.36259364466008,,,,,,,,,,,,,,,,1.279104232788086,19.81352424621582,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,62892.78551769928,15361.421516798528,16,338.22808053617024,1.0265412826593114,True
288,1278,338.71434803754084,1.1740219564734335,1.7183239459991455,0.0577669141494417,10.42539352297428,17.627138137817383,16.649715423583984,16.30525779724121,15.919252395629885,19.16071709305548,,,,,,,,,,,,,,,,1.321880340576172,6.873295783996582,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,109896.45530975678,33330.632281991595,16,338.22808053617024,1.0265412826593114,True
289,1636,338.1306393046996,0.6875953076533577,4.52550220489502,0.05917903,11.048560812053855,16.012741088867188,15.05804443359375,14.695526123046877,14.362096786499023,19.6220119611082,,,,,,,,,,,,,,,,1.3172149658203125,18.10200881958008,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,1.0,-22021.71831235819,-76601.79035134552,16,338.22808053617024,1.0265412826593114,True
290,4015,338.51841963568063,1.7683921802819138,2.431411027908325,0.0571499988436698,10.520085921659543,17.05122184753418,16.150943756103516,15.83794403076172,15.5026216506958,19.40608573617218,,,,,,,,,,,,,,,,1.213277816772461,9.7256441116333,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0,65616.63648934825,167658.30286270814,16,338.22808053617024,1.0265412826593114,True
291,4505,338.1049039709232,0.7905633327985426,7.1944580078125,0.05923644,10.138414575637391,17.19754981994629,16.393869400024414,16.508419036865234,15.76443099975586,22.3577086132004,,,,,,,,,,,,,,,,0.6891307830810547,28.77783203125,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,-27837.903745830088,-53331.016668533746,16,338.22808053617024,1.0265412826593114,True
292,2567,338.47157858864927,1.2001776848936736,16.704084396362305,0.0599000006914138,10.24091315143017,16.829261779785156,15.95980453491211,16.493993759155273,15.28866958618164,24.22380362662171,,,,,,,,,,,,,,,,0.3352680206298828,66.81633758544922,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0,55030.55986025993,39241.82690496585,16,338.22808053617024,1.0265412826593114,True
293,7165,338.7766358492631,0.8672304697160277,4.740042209625244,0.05979847,10.62622582610896,16.888689041137695,15.929048538208008,15.71690845489502,15.227142333984377,20.74239691774312,,,,,,,,,,,,,,,,1.1717805862426758,18.960168838500977,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,1.0,123973.50075898043,-36004.243725182125,16,338.22808053617024,1.0265412826593114,True
294,3364,338.3260442963877,0.4754633306672865,5.571164131164551,0.05519573,10.781434148297189,16.032121658325195,15.18637466430664,14.920490264892578,14.537199020385742,20.24536197858444,,,,,,,,,,,,,,,,1.1116313934326172,22.284656524658203,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,1.0,22139.80980914448,-124543.61715019764,16,338.22808053617024,1.0265412826593114,True
295,2350,338.39899081107944,0.696947361748665,2.49364709854126,0.06347733,10.77976939050405,17.060171127319336,16.065990447998047,15.653223991394045,15.318887710571287,19.310725026483087,,,,,,,,,,,,,,,,1.406947135925293,9.97458839416504,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,1,1,0,1.0,38625.7221294801,-74488.22612580609,16,338.22808053617024,1.0265412826593114,True
296,2042,338.3675907670287,1.1810063575299548,3.923671007156372,0.05941608,10.127482912189128,17.891693115234375,17.002710342407227,16.895023345947266,16.362939834594727,21.50678591202645,,,,,,,,,,,,,,,,0.9966697692871094,15.694684028625488,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,1.0,31529.31217400612,34909.106920765385,16,338.22808053617024,1.0265412826593114,True
297,1239,339.0069784022788,1.174537819280935,4.901960849761963,0.0584300011396408,9.630013792397332,18.883827209472656,18.018592834472656,18.03563690185547,17.40625,23.11690786407664,,,,,,,,,,,,,,,,0.8481903076171875,19.60784339904785,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0,176030.9177405293,33447.21727648693,16,338.22808053617024,1.0265412826593114,True
298,3335,337.9381122102569,1.0045171004152162,1.680325984954834,0.05866189,10.134085241306732,18.40821075439453,17.439130783081055,17.016319274902344,16.73941993713379,19.798366416429232,,,,,,,,,,,,,,,,1.3918914794921875,6.721303939819336,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,1,0,1.0,-65532.841656410594,-4977.465187165514,16,338.22808053617024,1.0265412826593114,True
299,7089,337.0797370958776,0.5909008488827927,2.394619941711426,0.05852788,10.257163522391268,17.675691604614258,16.77482032775879,16.5544376373291,16.120601654052734,20.07599498820475,,,,,,,,,,,,,,,,1.1212539672851562,9.578479766845703,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,120295.74856136696,28918.60668822421,17,336.5474550225972,0.46294241220923427,False
300,1568,336.766726405725,1.1818934287541412,1.9358680248260496,0.05855709,10.617217959272317,17.312089920043945,16.335412979125977,15.80083179473877,15.609387397766112,18.889648128815608,,,,,,,,,,,,,,,,1.5112581253051758,7.743472099304199,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,49555.33258688695,162482.92973914897,17,336.5474550225972,0.46294241220923427,False
301,6644,337.2809218210687,0.1209431687225224,4.820744037628174,0.05781103,11.115072922478912,16.07365608215332,15.09525203704834,14.54607105255127,14.34602165222168,19.632677719291173,,,,,,,,,,,,,,,,1.5275850296020508,19.28297615051269,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,165763.4964545615,-77291.82902799688,17,336.5474550225972,0.46294241220923427,False
302,5698,336.3945301487528,0.062582161428606,11.530224800109863,0.05815666,10.505124143616172,15.880146980285645,15.125056266784668,15.414461135864258,14.504761695861816,22.26631984155825,,,,,,,,,,,,,,,,0.4656858444213867,46.12089920043945,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-34561.02148884042,-90481.41667642198,17,336.5474550225972,0.46294241220923427,False
303,5684,336.0979620527916,1.069432926952288,5.766426086425781,0.05610126,10.368170741853298,16.91373062133789,16.036914825439453,15.844786643981934,15.370081901550291,21.218077885643968,,,,,,,,,,,,,,,,1.068943977355957,23.065704345703125,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-101585.41117606331,137066.85633193012,17,336.5474550225972,0.46294241220923427,False
304,1854,336.50732449871373,0.6809851907248955,3.4522359371185303,0.06716038,11.167758853791184,16.27373504638672,15.238825798034668,14.902466773986816,14.461204528808594,19.27520060544494,,,,,,,,,,,,,,,,1.3712682723999023,13.80894374847412,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,1.0,-9069.498397665711,49277.66794453944,17,336.5474550225972,0.46294241220923427,True
305,5605,336.0157964952267,0.3135577320824403,4.365177154541016,0.05784345,10.813548189761589,16.678386688232422,15.691033363342283,15.33741855621338,14.962204933166504,20.202879510378377,,,,,,,,,,,,,,,,1.340968132019043,17.460708618164062,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,1.0,-120154.82718573208,-33760.93770865543,17,336.5474550225972,0.46294241220923427,True
306,2714,336.754340092688,0.6966684972625052,7.222799777984619,0.05824037,10.273449969792594,17.442466735839844,16.50901222229004,16.474103927612305,15.723644256591797,22.41731724996076,,,,,,,,,,,,,,,,0.9683628082275392,28.89119911193848,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,1.0,46756.02584051569,52822.095222039236,17,336.5474550225972,0.46294241220923427,True
307,777,336.13350397556485,0.153988870829713,16.831768035888672,0.05750556,10.313801589461123,16.584787368774414,15.732951164245604,16.169050216674805,15.090927124023438,23.89253581970874,,,,,,,,,,,,,,,,0.4157371520996094,67.32707214355469,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,1.0,-93552.9366293124,-69823.5003517718,17,336.5474550225972,0.46294241220923427,True
308,755,336.9554996172731,0.6492820385905933,2.868557929992676,0.0586279,9.81151787539683,18.67887687683105,17.762767791748047,17.714542388916016,17.115100860595703,21.636854197962883,,,,,,,,,,,,,,,,0.9643344879150392,11.474231719970703,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,1.0,92218.0783967566,42112.755562187136,17,336.5474550225972,0.46294241220923427,True
309,3845,336.57563466796734,0.7394743164495298,2.719341993331909,0.05798933,10.42418170825545,17.332368850708008,16.41579818725586,16.183006286621094,15.741629600524902,19.989208492006416,,,,,,,,,,,,,,,,1.149362564086914,10.877367973327637,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,1.0,6368.599853649471,62496.21035830678,17,336.5474550225972,0.46294241220923427,True
310,656,336.2922947770453,0.1510206159838942,13.854766845703123,0.05745792,10.2606612152823,16.85768699645996,15.978327751159668,16.399377822875977,15.289834976196287,23.729810990917684,,,,,,,,,,,,,,,,0.4583091735839844,55.4190673828125,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,7,1,0,1.0,-57666.21549473075,-70494.32594692685,17,336.5474550225972,0.46294241220923427,True
311,3549,340.9873738525687,1.000480154716868,3.741786003112793,0.0580857,11.065085855758126,16.267606735229492,15.292719841003418,14.667526245117188,14.561483383178713,19.19755621639265,,,,,,,,,,,,,,,,1.600080490112305,14.967144012451172,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-60078.16941545991,-5889.814914992213,18,341.2532064606017,1.0265412826593114,False
312,386,340.6611983402631,1.1454408375649212,3.3471779823303223,0.05783694,10.945548735705067,16.44782066345215,15.458524703979492,15.033082008361816,14.70741081237793,19.32385881528555,,,,,,,,,,,,,,,,1.414738655090332,13.388711929321287,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-133793.83519651502,26871.299408667808,18,341.2532064606017,1.0265412826593114,False
313,2627,340.83201070851555,0.4589245583324059,3.130765914916992,0.05750832,11.074360789257373,16.145816802978516,15.167229652404783,14.67004108428955,14.434810638427734,18.805334247597493,,,,,,,,,,,,,,,,1.4757757186889648,12.523063659667969,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,9.0,-95190.23997146644,-128281.37969788062,18,341.2532064606017,1.0265412826593114,False
314,5725,340.8580887438967,0.2986379700699017,4.582475185394287,0.05885089,10.89944871095029,16.485898971557617,15.53300952911377,15.0602445602417,14.81423568725586,20.01864544803754,,,,,,,,,,,,,,,,1.425654411315918,18.32990074157715,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,5,1,0,1.0,-89296.60397532723,-164506.1486452066,18,341.2532064606017,1.0265412826593114,True
