,Unnamed: 0.1,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
724,724,531,222020451703921,220.807114094925,2.24336207398285,2.56094255793466,0.027140000835061,8.857465237188313,20.66192327165333,19.065576438842434,18.343400634989287,18.0254299502232,17.887620624061768,21.62827450338192,0.1638624332201249,,,,,,,,,,,,,,,,,,1.0401464886192358,10.24377023173864,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,154530.45388021154,120561.51745586284,38,220.12335102465855,1.7099040321427488,False
725,725,495,221010160602543,220.449610206311,1.12851213306945,4.66848553952659,0.0366199985146522,9.084839657568397,18.298947206306103,17.31644978593487,17.0610428054218,16.93459245331541,16.908785566740256,21.64979757682081,0.684414505049241,,,,,,,,,,,,,,,,,,0.381857332619461,18.67394215810636,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,73734.57505344965,-131394.5691905655,38,220.12335102465855,1.7099040321427488,False
726,726,490,221000020312459,220.566500692548,0.954818779419741,2.04099174674978,0.0343200005590915,8.930754257089674,20.972715097232346,19.421519047057643,18.7010764158966,18.36733130654252,18.24053278185537,21.49315734034929,0.294150930275005,,,,,,,,,,,,,,,,,,1.0541877405151254,8.16396698699912,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,100151.824943011,-170649.26711539974,38,220.12335102465855,1.7099040321427488,False
727,727,477,221020068303533,220.126829026823,2.21095074219952,3.92878095424778,0.0342000015079975,8.896248322698659,19.19906609266588,18.167628421805407,17.761801662942986,17.59561414043166,17.538594374229504,21.9759654235638,0.082618058810499,,,,,,,,,,,,,,,,,,0.5720142813737468,15.71512381699112,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,27,2,5.0,786.0284891607421,113236.5564728303,38,220.12335102465855,1.7099040321427488,False
728,728,382,221011068502394,219.692909899558,1.11611471638765,7.7690042026873,0.0829999968409538,11.255730288207465,17.264266888877685,15.657650795110822,14.890452149211916,14.532024213368413,14.272612344415103,20.58515361285862,0.252856894355034,,,,,,,,,,,,,,,,,,1.1256265817424094,31.0760168107492,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-97279.69427272922,-134196.38536065232,38,220.12335102465855,1.7099040321427488,False
729,729,379,221000865913211,219.861775776097,1.01752463129207,2.19159057199832,0.0817999988794326,10.61677763402107,18.454260922081072,16.901634639408798,16.22619759114467,15.893775871494457,15.688634523819234,19.17286939025808,0.216829995528646,,,,,,,,,,,,,,,,,,1.0078587679143407,8.76636228799328,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-59116.006174914844,-156477.7445922534,38,220.12335102465855,1.7099040321427488,False
730,730,475,221020071907036,220.123943600494,2.50285381516518,3.23208259734886,0.0273433197289705,10.177010063663907,17.873095377807836,16.107566787490388,15.306623355141948,14.949975121572631,14.68791714298779,19.096910291069587,0.096127660194118,,,,,,,,,,,,,,,,,,1.1575916659177563,12.92833038939544,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,133.92213880320014,179206.65096306943,38,220.12335102465855,1.7099040321427488,False
731,731,494,221010513404865,220.155581948903,1.32203736661644,6.63620530108695,0.0501727983355522,9.782647736010125,17.703572026290722,16.679899087276212,16.345172923207244,16.138952184333995,16.052317809084958,21.697646670539346,0.583897728001186,,,,,,,,,,,,,,,,,,0.5409469029422169,26.5448212043478,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,7284.188879241299,-87657.86640894577,38,220.12335102465855,1.7099040321427488,False
732,732,502,222011182905087,220.597523020911,1.3405090165212,4.1856939545593,0.0335500016808509,8.644894719909916,20.355234560507427,19.01505517516346,18.57517763398693,18.348990086416933,18.242469804611567,22.926889669962648,0.6652642388930929,,,,,,,,,,,,,,,,,,0.666065088746528,16.7427758182372,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,107162.8711530508,-83483.27353047005,38,220.12335102465855,1.7099040321427488,False
733,733,498,222011113003705,220.655804378268,1.22535499901178,1.72189401435229,0.034230001270771,8.60045155875597,19.90101665319737,18.80358941261974,18.455164304920256,18.269709338514986,18.19479857983921,20.87807106835725,0.266173320618131,,,,,,,,,,,,,,,,,,0.5338800741047542,6.88757605740916,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,120334.45791572717,-109508.08148759896,38,220.12335102465855,1.7099040321427488,False
734,734,384,221010763204760,219.947361467076,1.31329177350493,3.38447089295323,0.0500836409628391,9.84081274371384,18.722793151301,17.407738471631035,16.847338517702656,16.548818274455005,16.33629210518463,20.737667116638868,0.5359089649663751,,,,,,,,,,,,,,,,,,0.8589201971760296,13.53788357181292,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-39773.640013660384,-89634.37045214702,38,220.12335102465855,1.7099040321427488,False
735,735,501,222011061709647,220.698494083642,1.72051676968403,4.02755743347498,0.0335674099624156,8.881684293223294,18.703094739688662,17.782714439626787,17.49250674930768,17.348714849695362,17.331091362067728,21.76059014218944,0.1313620718173329,,,,,,,,,,,,,,,,,,0.4339995899314246,16.11022973389992,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,129982.33133025483,2398.478684329557,38,220.12335102465855,1.7099040321427488,False
736,736,536,222020417002112,220.836025109635,2.09261412467983,3.80966802765058,0.0274599995464086,8.608236531489966,19.56746054812336,18.53006140648312,18.120321031909377,17.91776819948621,18.3049288046998,22.26763137937068,0.325250876868341,,,,,,,,,,,,,,,,,,0.6122932069969025,15.23867211060232,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,27,2,9.0,161064.3432046694,86492.48091338041,38,220.12335102465855,1.7099040321427488,False
737,737,345,220010316809494,219.319511510699,1.70776421731758,4.51142622746366,0.030859999358654,8.75145650984416,19.25908550289175,18.17761194752226,17.795555126067562,17.6535583382435,17.600133625012013,22.309999107879083,0.02910095404301,,,,,,,,,,,,,,,,,,0.5240536092787593,18.04570490985464,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,36,1,8.0,-181667.7301548668,-483.5981504881453,38,220.12335102465855,1.7099040321427488,False
738,738,376,221020686700204,219.611130794508,1.9336434103057,3.74564799120117,0.0060299998149275,7.647568749557156,19.77190167566818,18.53451587469885,17.921684367109435,17.60840588901832,17.670606165250504,22.03219385282602,0.0743546054521789,,,,,,,,,,,,,,,,,,0.926109985680533,14.98259196480468,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,36,1,8.0,-115761.77201403,50565.09946482699,38,220.12335102465855,1.7099040321427488,False
739,739,383,221010824903767,219.895935598678,1.23054162418205,2.90839704279148,0.0788038000464439,10.882542575647587,19.300087743646067,17.25401775912666,16.285282547556694,15.848073207742292,15.535240679524744,19.84642570123617,0.288220861058606,,,,,,,,,,,,,,,,,,1.4059445513843691,11.63358817116592,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,8.0,-51395.88627161134,-108335.90419911794,38,220.12335102465855,1.7099040321427488,False
740,740,497,222010684509861,221.01296418751,1.73837358018424,3.98142416278626,0.0366817601025104,9.58071838348035,17.86992755426454,16.75997238197482,16.338113225934748,16.132145279721787,16.04783908290475,20.581180146689068,0.178002480419255,,,,,,,,,,,,,,,,,,0.6278271022530326,15.92569665114504,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,8.0,201052.57480442052,6434.117857377001,38,220.12335102465855,1.7099040321427488,False
741,741,920,216980493508357,216.172174589736,-1.38695222026533,3.58197524904787,0.0448799990117549,9.058492448071522,19.35834672553685,18.32670762896192,17.94817014074527,17.759502976436416,17.620952505741464,21.96165772552436,0.185971254009048,,,,,,,,,,,,,,,,,,0.567204652525497,14.32790099619148,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,23,2,5.0,-113996.10466539615,-45569.41053431466,39,216.67658213250323,-1.185317660378982,False
742,742,973,217990915201946,216.820690587894,-0.921196235283975,2.74594182921079,0.0531000010669231,10.682815505029897,18.42951912852813,16.543207282415516,15.673551161818695,15.279037381788264,15.004318446472372,19.109882507474406,0.381019852249022,,,,,,,,,,,,,,,,,,1.2641699006272518,10.98376731684316,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,32568.51091831595,59691.44207147156,39,216.67658213250323,-1.185317660378982,False
743,743,923,217980790003932,216.925007250191,-1.75570513267986,4.08266995234589,0.0538373403251171,11.016380819954504,17.723551979114557,15.729464348321724,14.819017092347252,14.468462820012448,14.20845547029301,19.116613136508512,0.12668223472451,,,,,,,,,,,,,,,,,,1.2610015283092757,16.33067980938356,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,56144.07659743358,-128907.56873999846,39,216.67658213250323,-1.185317660378982,False
744,744,884,216990766505032,215.944621524989,-0.664040908300327,6.57602695861836,0.0525574907660484,10.713256614674645,17.68312599415118,16.07548288234021,15.317828916857106,14.945537543455773,14.703275202764608,20.65052152328647,0.724092213724863,,,,,,,,,,,,,,,,,,1.129945338884438,26.30410783447344,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-165423.09729821477,117808.545969776,39,216.67658213250323,-1.185317660378982,False
745,745,900,216990168002960,216.443405771352,-0.836679405705416,3.21053327126721,0.0132999997586011,8.378477667241112,19.430006248487807,18.10917239449409,17.501780105813232,17.293758034900268,17.451558017478735,21.277540662241883,0.164582075813128,,,,,,,,,,,,,,,,,,0.8154143595938237,12.84213308506884,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,5.0,-52697.8576201796,78792.2455562259,39,216.67658213250323,-1.185317660378982,False
746,746,982,217990043200505,217.547424319265,-1.04122804778417,1.77276698867964,0.0298558194190263,8.803971424076034,19.428831659152472,18.35050840881669,17.90303225970274,17.69089266678187,17.581900896065157,20.389165221301383,0.220147415640339,,,,,,,,,,,,,,,,,,0.6596157420348234,7.09106795471856,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,30,2,5.0,196810.33420815849,32564.25244642749,39,216.67658213250323,-1.185317660378982,False
747,747,938,217980680305339,217.016465016574,-1.63845799619868,4.46007525681477,0.0310800001025199,8.865813316601722,18.798240280192275,17.782763604114095,17.437684261568226,17.30360436565578,17.247040669169053,21.92726987738404,0.3558591135598969,,,,,,,,,,,,,,,,,,0.4791592384583154,17.84030102725908,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,76813.53179999195,-102409.71589525178,39,216.67658213250323,-1.185317660378982,False
748,748,890,216990292900412,216.339328996019,-1.04900646910522,1.56092790332932,0.0555099993944168,9.98170763292703,19.774210955353123,18.086165537164646,17.29030280051994,16.93185619747173,16.65421562022707,19.50009170317488,0.215694816176182,,,,,,,,,,,,,,,,,,1.1543093396929152,6.24371161331728,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-76219.20884543732,30806.329227870167,39,216.67658213250323,-1.185317660378982,False
749,749,886,216990030701983,216.55783080729,-0.918074071597701,1.76377525382318,0.0507000014185905,9.861476833593416,19.48767590070496,17.89740699745267,17.167904205278468,16.851553595549397,16.62061426774631,19.64299511230006,0.26511063418915,,,,,,,,,,,,,,,,,,1.0458534019032726,7.05510101529272,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,-26837.79949818881,60397.051064569474,39,216.67658213250323,-1.185317660378982,False
