,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
23,901005561704043,304.6943573189261,-56.52873216184263,3.87565016746521,0.053266055881977,9.653620079533525,-999999.0,18.064743041992188,17.401355743408203,17.07654748546446,16.964107513427734,21.585953269622085,-99999.0,False,1.427294555346751,A3667,1.0,,,,,,,,,,,,,,0.988195556527728,15.50260066986084,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,11,0,9.0
24,901005168105214,304.7499820711368,-57.764387068152345,5.04355001449585,0.0570648051798343,10.12510783567797,-999999.0,17.020021438598633,16.338050842285156,16.086647850972557,15.854765892028809,21.09460718341162,-99999.0,False,2.003536517822256,A3667,1.0,,,,,,,,,,,,,,0.9333735876260754,20.1742000579834,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,20,0,8.0
25,901005402403721,303.49598740864144,-56.96180344330075,5.5052900314331055,0.0596389677375555,10.450543866829449,-999999.0,16.34685516357422,15.67145824432373,15.45481693342915,15.156645774841309,20.618233943808647,-99999.0,False,0.3864709732011929,A3667,1.0,,,,,,,,,,,,,,0.8920382301450687,22.021160125732425,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,9,0,5.0
26,901005641303390,301.46071989404686,-56.27505697511792,20.994911193847656,0.0114941261708736,8.998399110651814,-999999.0,15.19093894958496,14.693965911865234,15.062634345209384,14.363537788391112,22.547410803401657,-99999.0,False,1.656285935528539,A3667,0.0,,,,,,,,,,,,,,0.1283046043755771,83.97964477539062,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,9.0
27,901005561303794,302.8330253962501,-56.47658560457765,2.8171794414520264,0.0494962049027284,9.706915649797432,-999999.0,18.15176773071289,17.41121482849121,17.0831675945517,16.908246994018555,20.90316206242641,-99999.0,False,0.5951226131229882,A3667,1.0,,,,,,,,,,,,,,1.0686001361611908,11.268717765808104,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,1,0,9.0
28,901005721806898,300.5975918355057,-56.08396080798461,2.674119472503662,0.0168213676661252,8.231793906875552,-999999.0,18.900279998779297,18.838380813598636,17.339929681421825,18.91478157043457,22.21715952770873,-99999.0,False,2.451030055120793,A3667,0.0,,,,,,,,,,,,,,1.5603503173574715,10.696477890014648,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,31,0,8.0
29,901005885806643,304.074270014333,-55.4022135307102,4.518125057220459,0.0542493499815464,9.994287037716369,-999999.0,17.538463592529297,16.792762756347656,16.42130796159214,16.23855209350586,21.310428676039145,-99999.0,False,2.366321345275195,A3667,1.0,,,,,,,,,,,,,,1.1171556309371553,18.07250022888184,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,23,0,1.0
30,901005402604054,304.4414761839594,-56.940734517109085,2.058534622192383,0.0632260665297508,10.035727350021624,-999999.0,17.332046508789062,16.723468780517578,16.431197502465082,16.314403533935547,19.534134340904057,-99999.0,False,1.141589509911403,A3667,1.0,,,,,,,,,,,,,,0.9008490063239804,8.234138488769531,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,1.0
31,901005323404616,302.1767053011596,-57.25205622807889,5.327686786651611,0.0621800012886524,9.85491271443948,-999999.0,17.775123596191406,17.124828338623047,16.898616208704496,16.660449981689453,22.00039644461248,-99999.0,False,1.032362302899516,A3667,1.0,,,,,,,,,,,,,,0.8765073874869103,21.310747146606445,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,12,0,9.0
32,901005803810074,303.7836990564098,-55.8205063611278,5.203405380249023,0.060464572161436,10.047677286605769,-999999.0,17.02645492553711,16.38787269592285,16.278152407438892,15.958125114440918,21.2121856860228,-99999.0,False,1.667834148869883,A3667,1.0,,,,,,,,,,,,,,0.7483025180982175,20.813621520996094,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,1.0
33,901005402300912,302.9265861119353,-56.88003564677088,4.284236431121826,0.0570195876061916,9.77567888165242,-999999.0,17.724822998046875,17.127382278442383,16.850579428425867,16.73488426208496,21.529624109793595,-99999.0,False,0.1794806015973234,A3667,1.0,,,,,,,,,,,,,,0.874243569621008,17.136945724487305,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,2,0,9.0
34,901005561103699,301.95178631464785,-56.37862830802976,7.320775985717773,0.0385246723890304,9.000051708766561,-999999.0,17.630268096923828,17.165475845336914,17.45940872786623,16.88886260986328,22.73113611573421,-99999.0,False,1.2144307039064342,A3667,0.0,,,,,,,,,,,,,,0.1708593690575988,29.283103942871094,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,1.0
35,901005641303671,301.471177774238,-56.1555402769978,6.888564109802246,0.0112784272059798,7.962910250835909,-999999.0,18.0345458984375,17.62316131591797,17.423066899762034,17.413881301879883,23.056679520705067,-99999.0,False,1.7542997359787376,A3667,0.0,,,,,,,,,,,,,,0.6114789986754658,27.554256439208984,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,19,0,8.0
36,901005167309196,301.1906308547851,-57.683503366411536,1.9256222248077397,0.0513894669711589,9.606717408735008,-999999.0,19.082321166992188,18.65236091613769,17.15286108456614,18.40085792541504,21.318091046670663,-99999.0,False,2.0953171571941973,A3667,1.0,,,,,,,,,,,,,,1.929460082426047,7.702488899230957,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,19,0,9.0
37,901005561610055,304.48905740726786,-56.59823325393765,2.4259750843048096,0.0387457720935344,8.860247849522008,-999999.0,19.01974868774414,18.49052619934082,18.1942102395692,18.19036865234375,21.657832561988407,-99999.0,False,1.226156390538704,A3667,0.0,,,,,,,,,,,,,,0.8255384481749388,9.703900337219238,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,20,0,1.0
38,901005091100201,305.01807881782224,-57.91293577755518,2.312773942947388,0.0656432881951332,9.995743775163152,-999999.0,17.78862190246582,17.1175479888916,16.803370683944937,16.677492141723633,20.181088599010177,-99999.0,False,2.323829583601559,A3667,1.0,,,,,,,,,,,,,,0.985251218520883,9.25109577178955,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,22,0,1.0
39,901005481504364,302.58846506167544,-56.75422585875233,4.838868618011475,0.0397800467908382,9.03566439650326,-999999.0,18.357200622558597,17.79201889038086,17.74830554264143,17.444860458374023,22.45861272497463,-99999.0,False,0.4614796675474948,A3667,0.0,,,,,,,,,,,,,,0.6088950799171648,19.3554744720459,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,19,0,5.0
40,901005561202742,302.34790643184505,-56.40497559376629,3.274553775787353,0.0614169891923666,9.764059327011685,-999999.0,18.01562118530273,17.377777099609375,17.063803656369757,16.949588775634766,21.19641241608794,-99999.0,False,0.9271933662281422,A3667,1.0,,,,,,,,,,,,,,0.9518175289329776,13.098215103149414,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,5,0,9.0
41,901005561005460,301.5940955753909,-56.510779504202524,3.0999112129211426,0.0558579601347446,9.91989285079089,-999999.0,17.750268936157227,17.02741241455078,16.704124105527562,16.51620864868164,20.72703337144036,-99999.0,False,1.3883225388801963,A3667,1.0,,,,,,,,,,,,,,1.0461448306296646,12.39964485168457,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0,5.0
42,901005245100587,301.2570744680147,-57.4975855041748,1.755748271942139,0.0338424406945705,8.864731375891193,-999999.0,18.254085540771484,17.87218475341797,17.570705764064368,17.66018295288086,20.337370683370484,-99999.0,False,1.8811175587209663,A3667,0.0,,,,,,,,,,,,,,0.6833797767071168,7.022993087768555,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,19,0,8.0
43,901005885202748,301.2824787252376,-55.60645391578535,14.938380241394045,0.0143050970509648,9.429315326847062,-999999.0,15.335697174072266,14.684188842773438,14.882646449541394,14.239789962768556,21.79858107336463,-99999.0,False,2.471241908488377,A3667,0.0,,,,,,,,,,,,,,0.4530507245308719,59.75352096557617,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,14,0,9.0
44,901005560801828,300.5304119483182,-56.37978642369894,4.306755542755127,0.0574222728610038,9.96816798985599,-999999.0,16.830202102661133,16.29060173034668,16.153074546869718,15.929802894592283,20.70422751869449,-99999.0,False,2.3176280801230127,A3667,1.0,,,,,,,,,,,,,,0.6771275557914151,17.227022171020508,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,16,0,9.0
45,901005323801411,303.8944650916982,-57.31067951543412,10.047250747680664,0.0527900010347366,10.166917353526198,-999999.0,16.87276840209961,16.089736938476562,16.176802771914076,15.56010627746582,22.342847825286377,-99999.0,False,1.0006997694985154,A3667,1.0,,,,,,,,,,,,,,0.6959656301855333,40.189002990722656,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,9.0
46,901005561208548,302.5604065781524,-56.43518874999271,2.987886905670166,0.0540540138316134,9.605778547334443,-999999.0,17.97890853881836,17.3508243560791,17.097224240119317,16.90547752380371,20.970519812813507,-99999.0,False,0.7712645505119181,A3667,1.0,,,,,,,,,,,,,,0.8816842986990423,11.951547622680664,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,7,0,9.0
47,901005167700489,302.6609256571151,-57.64740806411497,3.389401435852051,0.0353259444236755,8.817184812280505,-999999.0,18.509862899780277,18.05845642089844,17.810242817169264,17.780216217041016,21.951946148134628,-99999.0,False,1.3316682088305547,A3667,0.0,,,,,,,,,,,,,,0.699620082611009,13.557605743408203,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,19,0,1.0
48,901005641300796,301.3664921905008,-56.2599451104454,5.312849044799805,0.0535407774150371,9.912005431994045,-999999.0,16.8356990814209,16.17687225341797,16.49881687870348,15.696370124816896,21.04638431703417,-99999.0,False,1.7379212642689776,A3667,1.0,,,,,,,,,,,,,,0.336882202717419,21.25139617919922,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,5.0
49,901005641602210,302.7612782139634,-56.323043539239336,6.168488025665283,0.0588237912967377,9.764878110377026,-999999.0,17.148134231567383,16.659032821655273,16.567483748604417,16.329940795898438,21.852801133460048,-99999.0,False,0.8394982963253105,A3667,1.0,,,,,,,,,,,,,,0.580650482962966,24.673952102661133,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,3,0,9.0
50,901005481609096,303.2473229397669,-56.80132459436248,2.6669771671295166,0.0475365594029426,9.674273854548536,-999999.0,17.980024337768555,17.294029235839844,17.006331255502342,16.828880310058594,20.66700040541319,-99999.0,False,0.1202650440356671,A3667,1.0,,,,,,,,,,,,,,0.9736930822662124,10.667908668518066,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,9,0,9.0
51,901005401903709,301.25252005000067,-56.91719440815233,3.905231714248657,0.0144439153373241,8.06771419194697,-999999.0,18.703697204589844,18.22533416748047,17.99503533163364,17.95881462097168,22.426442886932897,-99999.0,False,1.5879270853493022,A3667,0.0,,,,,,,,,,,,,,0.7086618729562026,15.620926856994627,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,21,0,9.0
52,901005641310182,301.71887426798395,-56.26976639693567,3.821394205093384,0.0537128485739231,9.766597614148136,-999999.0,17.3885555267334,16.78435707092285,16.644257844971534,16.388996124267578,20.93834095610437,-99999.0,False,1.4763912900735197,A3667,1.0,,,,,,,,,,,,,,0.7442976817618643,15.285576820373535,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,12,0,9.0
53,901005561310227,303.0726487785857,-56.5991601114014,2.4818177223205566,0.0565401948988437,9.724731899097018,-999999.0,18.879518508911133,18.54328346252441,17.160904657591548,18.47505569458008,21.760007551633883,-99999.0,False,0.3557032223347336,A3667,1.0,,,,,,,,,,,,,,1.718613851319585,9.927270889282228,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,11,0,5.0
54,901005014008755,302.77762641875904,-58.22380755892405,3.4749231338500977,0.0377428643405437,8.849081955438814,-999999.0,18.30907249450684,17.886638641357422,17.738428094953626,17.663311004638672,21.834239334753693,-99999.0,False,2.190264845901165,A3667,0.0,,,,,,,,,,,,,,0.5706443995532098,13.89969253540039,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,27,0,1.0
55,901005323700416,303.3867484201787,-57.22421186398701,3.2322216033935547,0.0385256316512823,9.375641014587014,-999999.0,17.809038162231445,17.211685180664062,16.91462202522053,16.82297134399414,21.002065505696383,-99999.0,False,0.6596662212294063,A3667,0.0,,,,,,,,,,,,,,0.8944161370109143,12.92888641357422,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,19,0,9.0
56,901005167908374,303.9415518859955,-57.82656017754422,4.710297107696533,0.0151547901332378,8.243493080794707,-999999.0,17.927242279052734,17.537181854248047,17.323131019831198,17.328649520874023,22.145298044200704,-99999.0,False,1.7026759448567337,A3667,0.0,,,,,,,,,,,,,,0.6041112592215363,18.841188430786133,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,27,0,1.0
57,901005481801309,303.8291334876208,-56.83350591532459,4.446478366851807,0.0594754237681627,9.923653986753653,-999999.0,17.73832893371582,17.01155662536621,16.848536857763754,16.48590660095215,21.49451222566892,-99999.0,False,0.6085503864678522,A3667,1.0,,,,,,,,,,,,,,0.8897920759520659,17.785913467407227,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,9.0
58,901005642203609,305.5322192374118,-56.16861355189255,2.5777950286865234,0.0389960221946239,9.129145244169209,-999999.0,18.069385528564453,17.546436309814453,17.382868941786164,17.227846145629883,20.84555290060608,-99999.0,False,2.3139646942451275,A3667,0.0,,,,,,,,,,,,,,0.6865165867782892,10.311180114746094,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,25,0,1.0
59,901005323407378,302.2805003446676,-57.35828964842851,2.3281798362731934,0.0568297356367111,10.12930961143738,-999999.0,18.161062240600582,17.432933807373047,16.43753207250741,17.01427459716797,20.510891107151828,-99999.0,False,1.0856151119457882,A3667,1.0,,,,,,,,,,,,,,1.723530168093177,9.312719345092772,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,6,0,1.0
60,901005561201535,302.3021847291233,-56.51629275146941,6.516112327575684,0.0578756335690064,10.357332714513886,-999999.0,16.678985595703125,15.892735481262209,15.8321186372287,15.37075424194336,21.20555297428749,-99999.0,False,0.8449741525422375,A3667,1.0,,,,,,,,,,,,,,0.8468669584744237,26.06444931030273,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,2,0,9.0
61,901005245803983,304.65160203589784,-57.554335435086216,2.9985995292663574,0.055669255554676,9.824661753903284,-999999.0,18.54234313964844,17.843555450439453,17.069335510914442,17.375396728515625,21.471022474571708,-99999.0,False,1.719848503059923,A3667,1.0,,,,,,,,,,,,,,1.4730076287339957,11.99439811706543,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,22,0,5.0
62,901005481806518,304.0283431350738,-56.86933260021371,5.515736103057861,0.0621243845671415,9.71027766474788,-999999.0,17.540382385253906,16.951292037963867,17.09011445261526,16.579763412475586,21.902184116964985,-99999.0,False,0.7803648771602224,A3667,1.0,,,,,,,,,,,,,,0.4502679326386456,22.062944412231445,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,18,0,9.0
63,901005642007352,304.76652493498904,-56.25667191545125,14.55441188812256,0.0129055883735418,8.508828125117583,-999999.0,16.375991821289062,15.869965553283691,16.503078798293764,15.57659149169922,22.927813541226257,-99999.0,False,1.671157786799674,A3667,0.0,,,,,,,,,,,,,,-0.1270869770047014,58.21764755249024,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,1.0
64,901005641310230,301.720826752446,-56.150737929648,3.16444730758667,0.0514837987720966,9.632283098576089,-999999.0,18.34140014648437,17.642578125,17.255915298122844,17.166547775268555,21.386942149077825,-99999.0,False,1.5921782156621815,A3667,1.0,,,,,,,,,,,,,,1.0854848483615314,12.65778923034668,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,5,0,9.0
