,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
194,901005641507133,302.5208868715025,-56.31520296499633,6.233998775482178,0.0599069464951753,10.360336811024592,-999999.0,17.369760513305664,16.406299591064453,16.270822777572022,15.67735481262207,21.62300783597086,-99999.0,True,0.9438292863803256,A3667,1.0,,,,,,,,,,,,,,1.0989377357336425,24.93599510192871,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,126932.54304585446,31452.843919930714,10,301.95923845094563,-56.45437484074824,False
195,901005803504015,302.2356031340261,-55.68439909102392,10.095619201660156,0.0137965762987732,9.269956982068033,-999999.0,16.061878204345703,15.390332221984863,15.200117635998982,14.933252334594728,21.65387170863618,-99999.0,False,1.9314864170754868,A3667,0.0,,,,,,,,,,,,,,0.8617605683467211,40.38247680664063,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,62458.41837619014,174014.51943769565,10,301.95923845094563,-56.45437484074824,False
196,901005561104508,301.98396678239703,-56.44836001358384,7.925689220428467,0.0143631100654602,8.847749322688069,-999999.0,16.93240737915039,16.33403778076172,16.168049398381548,15.938533782958984,22.072097657080917,-99999.0,False,1.1312564973963286,A3667,0.0,,,,,,,,,,,,,,0.7643579807688425,31.702756881713867,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,5588.602908016242,1359.3509391543107,10,301.95923845094563,-56.45437484074824,False
197,901005641208281,301.2299126644527,-56.3734698137208,4.672774791717529,0.0548012447443936,10.564079871197352,-999999.0,15.88109016418457,15.23280429840088,14.781837979734856,14.726995468139648,19.82355323185391,-99999.0,False,1.759828426523103,A3667,1.0,,,,,,,,,,,,,,1.099252184449714,18.69109916687012,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-164827.62774740672,18284.5361082001,10,301.95923845094563,-56.45437484074824,False
198,901005803407276,301.922441015559,-55.70826731855425,8.439472198486328,0.0576420053839683,9.899617876184594,-999999.0,16.6234130859375,15.966171264648438,16.566877150523037,15.54061508178711,21.840622380665785,-99999.0,False,2.020626174746387,A3667,1.0,,,,,,,,,,,,,,0.0565359354144625,33.75788879394531,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,-8316.220397378744,168620.3000158413,10,301.95923845094563,-56.45437484074824,False
199,901005481600843,302.9005630241888,-56.84201482505958,2.8615689277648926,0.0557825239935622,10.331313461379828,-999999.0,17.323122024536133,16.41333770751953,16.13817082953352,15.775042533874512,19.93923344623859,-99999.0,True,0.1830050270676737,A3667,1.0,,,,,,,,,,,,,,1.1849511950026113,11.44627571105957,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,212739.35355295203,-87606.63645436325,10,301.95923845094563,-56.45437484074824,False
200,901005803409802,302.0331729781572,-55.74534196136361,4.243213176727295,0.0586913675069808,9.788692680587332,-999999.0,18.420223236083984,17.630353927612305,17.279342414921405,17.034204483032227,22.011702864516653,-99999.0,True,1.9228548466760893,A3667,1.0,,,,,,,,,,,,,,1.140880821162579,16.97285270690918,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,16709.203149816403,160241.43074092633,10,301.95923845094563,-56.45437484074824,False
201,901005561312032,303.13737675922044,-56.46642401186743,1.6256937980651855,0.0570078864693641,9.836261913724208,-999999.0,18.52880096435547,17.65622901916504,17.330056636670907,17.061216354370117,19.95429744552544,-99999.0,True,0.5607074765626169,A3667,1.0,,,,,,,,,,,,,,1.1987443276845615,6.502775192260742,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,266259.25767010724,-2723.1126729379725,10,301.95923845094563,-56.45437484074824,False
202,901005402300259,302.9005743577777,-56.9249672292014,5.4366302490234375,0.0618673570147271,10.534569648729995,-999999.0,16.303817749023438,15.587871551513672,15.33464019360716,15.041366577148438,20.50739521914287,-99999.0,False,0.2369676723669043,A3667,1.0,,,,,,,,,,,,,,0.9691775554162768,21.74652099609375,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,212741.9149440501,-106353.87979041481,10,301.95923845094563,-56.45437484074824,False
203,901005803702234,303.0472219409866,-55.78778111674431,3.5910067558288574,0.0410129465162754,8.630688770027657,-999999.0,19.571578979492188,19.034263610839844,18.66656403034476,18.72699737548828,23.05321940344146,-99999.0,False,1.6165923825120485,A3667,0.0,,,,,,,,,,,,,,0.9050149491474252,14.36402702331543,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,245884.2687492622,150650.18162488684,10,301.95923845094563,-56.45437484074824,False
