,Unnamed: 0,CATID,RA,DEC,Re,z,Mstar,GAL_MAG_U,GAL_MAG_G,GAL_MAG_R,GAL_MAG_I,GAL_MAG_Z,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_E_R,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,Ellipticity_r,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re
188,10884,341660933606627,341.642983068144,-34.058803918134,4.76163418841265,0.07841,10.665034790433907,18.5044129395919,17.022775838369,16.242734334056,15.8951391355594,15.7108674871149,,,,,,,,,,,,,,,,1.1276367028095995,19.0465367536506,,
189,11084,341661072908141,341.485523368194,-33.9156827317203,4.1606535534375,0.0284,8.925756390622718,18.2404098647983,17.3075832851591,17.0238778032768,16.876297633058,16.8321695385254,,,,,,,,,,,,,,,,0.4312856521010992,16.64261421375,,
190,11092,341660659712139,341.954585122971,-33.5402828491821,3.47715967095616,0.03858,9.147481250753458,19.3152311298941,18.1870069629471,17.709588573094,17.4735264053068,17.3056489041055,,,,,,,,,,,,,,,,0.7134805576402989,13.90863868382464,,
191,11124,341660191005001,342.487924851447,-34.211468852055,8.53153700968797,0.02833,8.886249505060873,18.2941976840025,17.4135876617995,17.1043912619585,16.9777841408075,16.8942331666505,,,,,,,,,,,,,,,,0.4358035209919997,34.12614803875188,,
192,11683,341670080209184,342.804261233989,-32.8170867719281,4.36411838093983,0.0554,11.08511478161275,17.2340652011244,15.3866937331203,14.5723218095271,14.2094520980747,13.927059260488,,,,,,,,,,,,,,,,1.1772416350456003,17.45647352375932,,
193,11684,341670707608586,342.10122129148,-32.8748098416997,4.48869806927155,0.0556,11.165297550237153,17.0562017569665,15.2346335492426,14.4091871149278,14.0425725217941,13.7473064196315,,,,,,,,,,,,,,,,1.192061027448501,17.9547922770862,,
194,11685,341670518208800,342.313552691753,-32.8546460512982,4.66638872040794,0.055458363,11.095226649827406,17.0778457457298,15.3390553149146,14.5392506643211,14.1707219545353,13.8769633373683,,,,,,,,,,,,,,,,1.1683333603793002,18.66555488163176,,
195,11686,341670270310714,342.590632939142,-32.6738635178292,5.31509848694356,0.07723,11.310663030146667,17.6484940228993,15.755292368963,14.8659312028249,14.4901575239338,14.2125855469553,,,,,,,,,,,,,,,,1.2651348450292002,21.26039394777424,,
196,11688,341670658409487,342.15642680367,-32.7899988149456,2.38829351980528,0.07667,10.690539852678508,18.8927163763982,17.1441948159997,16.331269831967,15.9323316623848,15.6723690888663,,,,,,,,,,,,,,,,1.2118631536148996,9.55317407922112,,
197,11689,341670478306618,342.358648433272,-33.0600670854758,5.23861682768303,0.0397,10.371292448037416,16.7080075753699,15.5190981348645,14.9675278944891,14.6858542597808,14.4814130378619,,,,,,,,,,,,,,,,0.8332438750836992,20.95446731073212,,
198,11690,341670453305079,342.387045835152,-33.2049499830635,9.82131303503959,0.028859966,10.559193883692751,16.5644687074707,15.0767909570054,14.3410947070681,13.9880691940606,13.7371627993712,,,,,,,,,,,,,,,,1.0887217629448005,39.28525214015836,,
199,11691,341670582708579,342.241260915315,-32.87550104247,3.56746375391149,0.0774,10.944071260062678,18.4624789992241,16.6594794086394,15.7872416660251,15.4004616462046,15.1410475732808,,,,,,,,,,,,,,,,1.2590177624347998,14.26985501564596,,
200,11695,341670280803631,342.581770549137,-33.3408578926428,9.60703322925953,0.04166549,10.76856953679854,15.8846373361233,14.6904134663582,14.1323773208505,13.8346997488453,13.6951184518752,,,,,,,,,,,,,,,,0.8557137175129004,38.42813291703812,,
201,11697,341670285810775,342.573270073368,-32.6681723222925,2.9529724901229,0.07494,10.729239556727824,18.7367918024314,17.0594925786705,16.1934945908533,15.8261102388353,15.5639163765564,,,,,,,,,,,,,,,,1.2333823398352006,11.8118899604916,,
202,11698,341670643906227,342.172573279389,-33.0969836637274,4.15907848598091,0.0769,10.831430556094732,17.8050762674152,16.4773932031517,15.7617942305779,15.3822358169768,15.17247969422,,,,,,,,,,,,,,,,1.0951573861748989,16.63631394392364,,
203,11699,341670325210387,342.529335298532,-32.7048292426403,4.00398707747903,0.0773,11.031693319992762,18.3288677375506,16.5271689209536,15.7934188584538,15.2356177224624,14.9774326880356,,,,,,,,,,,,,,,,1.2915511984911987,16.01594830991612,,
204,11701,341670213609032,342.65487372111,-32.8320284927474,1.96451717876469,0.0404,9.875318158922184,19.1223236532677,17.489839527608,16.7562145824584,16.4054013538843,16.2133038658442,,,,,,,,,,,,,,,,1.0844381737237008,7.85806871505876,,
205,11704,341670567409170,342.258378708291,-32.8198428525056,4.59575763990135,0.0561,10.484698799918322,17.0896959969767,15.9315498709052,15.3948462237197,15.1108058428349,14.9268172360218,,,,,,,,,,,,,,,,0.8207440280703011,18.3830305596054,,
206,11706,341671030907773,341.738342131844,-32.9505564242229,8.28051046111163,0.0555,10.78801359561142,16.8431521931755,15.5310334617995,14.9296177800586,14.5722833622698,14.4020981809862,,,,,,,,,,,,,,,,0.9587500995297004,33.12204184444652,,
207,11707,341670742609181,342.062066733779,-32.8187449678835,2.05689329987894,0.056,10.21124103546742,19.0101104422844,17.4090123311754,16.6629894879817,16.2988713186179,16.1406991720949,,,,,,,,,,,,,,,,1.1101410125575022,8.22757319951576,,
208,11708,341670220910163,342.646154309765,-32.7255619245864,3.83805020638716,0.0777,10.71928183527154,18.9894217637976,17.3124732181403,16.3962756595709,16.0232359225437,15.7763953060122,,,,,,,,,,,,,,,,1.2892372955965996,15.35220082554864,,
209,11711,341670799111833,341.999327409408,-32.5689441025113,4.69320046096714,0.0562,10.431077126626528,17.6845146869431,16.4309846401073,15.7757403250998,15.4790131645093,15.2663640436565,,,,,,,,,,,,,,,,0.9519714755980004,18.77280184386856,,
210,11736,341670504608979,342.3287729975,-32.8377758977528,2.32142793332715,0.0555,10.106544459266244,20.0272061690308,18.0627117475946,17.2075586217567,16.8035401055289,16.4899759307679,,,,,,,,,,,,,,,,1.2591716420657022,9.2857117333086,,
211,11767,341670700605646,342.108783166587,-33.1516642418996,4.86721357242366,0.0917,10.711731842784216,18.0156198633971,16.7423410953505,16.1265739020757,15.7915564309397,15.5996997230007,,,,,,,,,,,,,,,,0.9507846644108008,19.46885428969464,,
212,11768,341670530207593,342.300230521466,-32.9683152064395,2.17766260549131,0.0551,9.644520685573845,19.1925089712436,17.9579808275052,17.4265900101635,17.1503713023856,16.973614508161,,,,,,,,,,,,,,,,0.8076095251195987,8.71065042196524,,
213,11817,341670643103687,342.173400131039,-33.3361658275573,3.19987741533503,0.0562,9.821677354180672,18.3983776692137,17.2242601464068,16.78317129197,16.5372572590535,16.4328978361592,,,,,,,,,,,,,,,,0.6870028873532981,12.79950966134012,,
214,11903,341670622507870,342.19663378732,-32.9422711866502,4.68223340572899,0.0569,9.968764279791472,18.7966530897897,17.4691768289958,16.8854913462247,16.5693071414021,16.4019332065964,,,,,,,,,,,,,,,,0.8998696875937,18.72893362291596,,
215,11945,341671013809763,341.758470090268,-32.7632429741815,5.05359958439292,0.0559,9.867703813786472,17.8450953371388,16.8463571290853,16.4757497428091,16.2506438789578,16.2764240784366,,,,,,,,,,,,,,,,0.5957132501274991,20.21439833757168,,
216,12071,341670625809418,342.192942637219,-32.7965034739973,4.30768532630182,0.0558,9.649266013977993,18.5089509803041,17.4727640418383,17.0816324891972,16.8465356991913,16.7424388392505,,,,,,,,,,,,,,,,0.6262283426469999,17.23074130520728,,
217,12260,341670260510200,342.601815570544,-32.7222271687331,2.67281741793368,0.0279,8.409055085254588,19.5175736314787,18.6566796662602,18.3141599090725,18.1909147062692,18.1182929344178,,,,,,,,,,,,,,,,0.4657649599909987,10.69126967173472,,
218,12270,341670515205638,342.317311862666,-33.1523958325536,2.68279333131659,0.0323,8.806706190887947,20.0979093461252,19.0375435783672,18.5099551905935,18.1877295396038,17.9635311356207,,,,,,,,,,,,,,,,0.8498140387633981,10.73117332526636,,
219,12462,341670868403231,341.919326280923,-33.3787919536617,3.76900202864524,0.0405,9.036820163777438,19.2119071746016,18.2564099580714,17.8514854965674,17.6553480433184,17.5077887324054,,,,,,,,,,,,,,,,0.6010619147530001,15.07600811458096,,
220,12604,341670297002759,342.56385184828,-33.4230220982485,2.66116222886325,0.04066,8.600660644441394,20.4481984038862,19.5882879569764,19.2192305319139,18.9028136157474,18.9346879820293,,,,,,,,,,,,,,,,0.6854743412289999,10.644648915453,,
221,12610,341680319803269,342.734152862538,-32.3750888869645,6.2738251519483,0.0551,11.238043980925427,17.2047924001853,15.3872503179156,14.4834218237912,14.066967356672,13.7747960839516,,,,,,,,,,,,,,,,1.3202829612435991,25.0953006077932,,
222,12611,341680229510530,342.831589637067,-31.6910677809526,2.88652283047723,0.0536,10.74338852091117,17.7826898305466,16.0948271990869,15.307977754525,14.9454933093139,14.7229573435744,,,,,,,,,,,,,,,,1.1493338897730003,11.54609132190892,,
223,12614,341680819601783,342.176552174177,-32.5152585574122,2.87361920860864,0.07758,10.824871982217708,18.4854625488705,16.7574392769022,15.9107630739117,15.5729581277969,15.2674859519825,,,,,,,,,,,,,,,,1.1844811491053004,11.49447683443456,,
224,12615,341680293405096,342.762901381896,-32.2029707950967,1.7197043562989,0.0557,10.242082751789695,19.3537138385537,17.6720334203669,16.8139789033366,16.4343955017482,16.1728467053739,,,,,,,,,,,,,,,,1.2376379186187023,6.8788174251956,,
225,12617,341681068411952,341.903956266262,-31.5569410725016,4.02531992538112,0.0811,10.9651112941834,18.8012183347442,16.7846767878754,15.878137266359,15.4959024181978,15.2043730690803,,,,,,,,,,,,,,,,1.2887743696776024,16.10127970152448,,
226,12619,341680191005058,342.876871604287,-32.2061724243306,5.88504306927512,0.05448,10.56972429524122,16.2533916317772,15.263262307868,14.8278019142777,14.5854949618425,14.46542445124,,,,,,,,,,,,,,,,0.6777673460255009,23.54017227710048,,
227,12625,341680397300324,342.648501676526,-32.652590535433,2.85382418947564,0.0762,10.640749603828642,19.1826175027405,17.3866141465783,16.5245294588294,16.127223215162,15.8790111117605,,,,,,,,,,,,,,,,1.2593909314162983,11.41529675790256,,
228,12628,341680298503131,342.757951947433,-32.3880184596128,4.7736055905059,0.04093165,10.12921974363834,16.2577707745158,15.3974082966424,15.0431133586159,14.8508498098734,14.7900921738689,,,,,,,,,,,,,,,,0.5465584867689994,19.0944223620236,,
229,12631,341680642901875,342.37387202844,-32.506790464682,3.95750638350953,0.05546,10.228036980760107,18.9191660499894,17.3277608243629,16.538999573941,16.224497179083,15.9438042466995,,,,,,,,,,,,,,,,1.1032636452799025,15.83002553403812,,
230,12646,341680298802598,342.757814662581,-32.4382077575533,4.11656340755123,0.0411,9.93199520027879,17.1287016087112,16.1155227680555,15.6971348134346,15.4906307581143,15.3652840338554,,,,,,,,,,,,,,,,0.624892009941199,16.46625363020492,,
231,12681,341680717902451,342.290194155883,-32.452507906408,6.37345167444137,0.0746,10.624142792484614,17.8501282330834,16.5884233868848,15.9429919501081,15.6185476303594,15.3940032231388,,,,,,,,,,,,,,,,0.9698757565253988,25.49380669776548,,
232,12716,341680530901077,342.499010717213,-32.5818948158739,2.03148639250136,0.0761,10.827241054888049,20.1837423596065,18.7191676211872,17.8475954054762,16.8043501959016,16.535395290827,,,,,,,,,,,,,,,,1.9148174252856016,8.12594557000544,,
233,12924,341681048702454,341.921062175023,-32.451366671118,3.43442251856527,0.0576,9.756441916176753,18.9509146507013,17.7880094845845,17.216137732481,16.9743776558577,16.762482058668,,,,,,,,,,,,,,,,0.8136318287267983,13.73769007426108,,
234,13303,341680006809753,343.078560664879,-31.763160352681,3.3908714621433,0.07384185,10.916534330097653,21.1349760423933,19.5387568924471,18.1769411848151,17.2222411941481,18.5875104631242,,,,,,,,,,,,,,,,2.316515698299,13.5634858485732,,
235,13602,341680585509169,342.437679104032,-31.8199450129627,6.15912081257202,0.02737,8.497247041231997,19.1610275944051,18.0981139824242,17.8015045854548,17.739719261095,17.56204719352,,,,,,,,,,,,,,,,0.3583947213291978,24.63648325028808,,
236,13613,341690654412269,342.461809642273,-30.628045085602,2.3117128259675,0.05227,10.507240990013935,18.4243984341654,16.6804256900344,15.8841095241496,15.5136980824726,15.2274706157398,,,,,,,,,,,,,,,,1.1667276075618016,9.24685130387,,
237,13614,341690234407883,342.923236046233,-31.0403564386906,2.40891781055937,0.092499964,10.974293199661084,18.7412432204551,17.0144492680415,16.1085032153223,15.7315943975659,15.445795588283,,,,,,,,,,,,,,,,1.2828548704755995,9.63567124223748,,
238,13616,341691038508321,342.03970873697,-30.9989862419905,5.58115372715086,0.081199504,11.316807874909744,17.607897722866,15.7934933810783,14.9221411526807,14.5463963751621,14.240666815527,,,,,,,,,,,,,,,,1.2470970059161992,22.32461490860344,,
239,13620,341690170504729,342.995012095092,-31.3370981794177,7.69512611956007,0.0676,10.888357938584026,17.2556307063172,15.8941721456117,15.1949771879558,14.8621670155175,14.6629725122314,,,,,,,,,,,,,,,,1.0320051300942,30.78050447824028,,
240,13624,341690236807901,342.920590949298,-31.0386700788353,2.87887712107692,0.09174,10.853378837779124,18.6210009299001,16.9745807518711,16.1724951316285,15.8103403619219,15.5528375390716,,,,,,,,,,,,,,,,1.1642403899491978,11.51550848430768,,
241,13649,341690708208061,342.402531693317,-31.0242489345549,3.66045372316301,0.0585,10.199009341932026,19.1205303949932,17.5970643664546,16.8033150188411,16.4629542914343,16.2136124782512,,,,,,,,,,,,,,,,1.134110075020299,14.64181489265204,,
242,13661,341690178703941,342.986354226907,-31.4113325218886,5.63655816198365,0.09268488,10.993291335397585,18.4888924864938,16.9618520042566,16.1055972060885,15.682342438575,15.3817612963843,,,,,,,,,,,,,,,,1.2795095656815985,22.5462326479346,,
243,13713,341690551905076,342.574503475728,-31.3053508764031,3.50722770403132,0.0943,10.611926102288212,19.2128229052816,17.6631756847755,16.8398764832568,16.4884199817339,16.1817109408984,,,,,,,,,,,,,,,,1.1747557030415976,14.02891081612528,,
244,13887,341691008607249,342.072098435224,-31.1000417084875,2.97060107394234,0.05218,9.790409507665515,19.547580984462,18.0765124644292,17.3799504944854,17.0520871997166,16.8025022627317,,,,,,,,,,,,,,,,1.024425264712601,11.88240429576936,,
245,14054,341690749909195,342.356870915792,-30.9174234865242,6.79109709933389,0.05167,10.266582754960847,19.3082081229879,17.6042030142327,16.7630446511334,16.3118618584137,15.9807698351172,,,,,,,,,,,,,,,,1.292341155818999,27.16438839733556,,
246,14227,341690394700877,342.748796701975,-31.7005240776119,1.58430179015508,0.027397472,8.379247762739235,20.2397997871104,19.1192040045355,18.6833871627689,18.4991254603881,18.3898870921327,,,,,,,,,,,,,,,,0.6200785441474004,6.33720716062032,,
247,14472,341690657305230,342.458346148292,-31.2908640369972,3.88725255419588,0.037472393,8.811709649887716,19.1535229357041,18.1640482929821,17.841833995096,17.740301995189,17.6052324521748,,,,,,,,,,,,,,,,0.4237462977930981,15.54901021678352,,
248,14603,341690206307592,342.954248855768,-31.0676534373564,3.36566427022276,0.04262,8.967947321953014,19.4675297671396,18.4559683622688,18.0584313738213,17.8842361951933,17.744288447732,,,,,,,,,,,,,,,,0.5717321670754991,13.46265708089104,,
249,14720,342700524306444,342.803699912973,-30.1765117220664,1.85016228271986,0.04392,10.180997354945228,18.6195469018975,16.9863222043512,16.2291650889612,15.871466822692,15.6439537692829,,,,,,,,,,,,,,,,1.1148553816592006,7.40064913087944,,
250,14723,342700769701936,342.535681298079,-30.6009460414273,3.74140963657556,0.05196,10.469428764608514,18.3561301974515,16.716701660146,15.9562898763242,15.5665673904958,15.2787674940427,,,,,,,,,,,,,,,,1.1501342696502004,14.96563854630224,,
251,14730,342700352502381,342.991971307732,-30.5588212661109,2.6310902048363,0.09265,10.70009673828254,19.2392840932106,17.6635349043908,16.7900231734164,16.3951569364983,16.1266052345754,,,,,,,,,,,,,,,,1.2683779678925011,10.5243608193452,,
252,14731,342700266807338,343.083857240723,-30.0918098070372,2.60730593473574,0.0419,9.74162165879017,18.1665298207659,17.4219242620968,16.7992059101941,16.5110737847613,16.2237806288111,,,,,,,,,,,,,,,,0.9108504773354972,10.42922373894296,,
253,14739,342700157706781,343.202857292945,-30.1438600557092,3.39863334316757,0.09303,10.682821139941105,18.7727685282223,17.2926347809453,16.5773364877743,16.1782903710661,15.981479033494,,,,,,,,,,,,,,,,1.114344409879198,13.59453337267028,,
254,14874,342700674602199,342.639735715817,-30.5762707098884,1.52262194579084,0.04336,8.753618985441456,19.8616680324167,18.9738086122587,18.6295901971576,18.4218213149742,18.267536123564,,,,,,,,,,,,,,,,0.5519872972845015,6.09048778316336,,
255,15047,342700900102114,342.393078349968,-30.5839283248885,5.27031785361057,0.05271,9.690565104293007,18.4676733613814,17.3708101000996,16.9452466203764,16.7005692304431,16.5808034092804,,,,,,,,,,,,,,,,0.6702408696564994,21.08127141444228,,
256,15083,342700372800335,342.970304023576,-30.7515194267071,2.0565761131038,0.0293,8.346335557807256,19.5632861732847,18.7545133505562,18.4518909530026,18.3479596793035,18.229554321296,,,,,,,,,,,,,,,,0.4065536712526985,8.2263044524152,,
257,15263,342700255903447,343.097196445556,-30.4581666497342,2.39872863948564,0.0366,8.603973365912085,19.9981530783785,19.0966319164411,18.770998067225,18.5051580214656,18.49774826235,,,,,,,,,,,,,,,,0.5914738949755005,9.59491455794256,,
258,15289,342700511506610,342.817624048834,-30.1608683900958,2.52042872483845,0.04285,8.696361224942542,20.8562979551341,19.7479498694054,19.2002021925737,18.9582999022794,18.760130479603,,,,,,,,,,,,,,,,0.7896499671259996,10.0817148993538,,
259,15360,342700505906429,342.823744471107,-30.1779069318398,5.37574688341538,0.044835415,9.226264712811927,18.9220866367758,17.9192194263919,17.565505649964,17.3469249053259,17.2705441461705,,,,,,,,,,,,,,,,0.5722945210660022,21.50298753366152,,
260,15380,342650972108561,342.595280415618,-34.8765322394391,4.62480258188675,0.02930027,10.477584591059813,16.4031879681104,14.8790339042157,14.2636681871077,13.9472662047488,13.6646962969024,,,,,,,,,,,,,,,,0.9317676994668992,18.499210327547,,
261,15381,342650626708322,342.991733318368,-34.8997080360367,2.94831362949798,0.0604,10.740103248755135,18.1175767444068,16.3765388105013,15.5577752416305,15.2186818368305,14.9435447053266,,,,,,,,,,,,,,,,1.1578569736708015,11.79325451799192,,
262,15382,342650826307992,342.762473573796,-34.9305518683942,3.50078518344873,0.087433815,11.23922250487515,18.4664377191322,16.5079569676008,15.535353995854,15.1264525814156,14.8053267376871,,,,,,,,,,,,,,,,1.3815043861852008,14.00314073379492,,
263,15383,342650726808516,342.876831202389,-34.881378118935,2.73026574626161,0.0602,10.636327070367146,18.5190367548053,16.6337070671528,15.7685851393031,15.4741579916748,15.1539674314515,,,,,,,,,,,,,,,,1.1595490754779971,10.92106298504644,,
264,15388,342650962408969,342.60659875511,-34.8381502210385,3.38826354979562,0.08728741,10.949233608943484,18.6898250577179,16.8968161988169,15.9974841897793,15.6365369975331,15.3391226332083,,,,,,,,,,,,,,,,1.2602792012838009,13.55305419918248,,
265,15390,342650604208589,343.01756129528,-34.8745649008393,3.77832287471687,0.0605,10.819460939458947,18.2406058714429,16.3976371899234,15.5191504791496,15.1613469411158,14.8496462121171,,,,,,,,,,,,,,,,1.2362902488076006,15.11329149886748,,
266,15392,342650422211363,343.225737883245,-34.6131504786987,5.10090694921924,0.0674,10.84151245669555,17.8109713434513,16.1859073851805,15.4223381174174,15.0882037593545,14.8290148168853,,,,,,,,,,,,,,,,1.097703625826,20.40362779687696,,
267,15399,342650584108776,343.040623260538,-34.8569505371453,5.17606348840187,0.0604,10.66916059818964,17.5609185241061,16.1235417330492,15.4309823508515,15.1219299604532,14.87632924639,,,,,,,,,,,,,,,,1.001611772596002,20.70425395360748,,
268,15403,342650997009366,342.567102289178,-34.8006337811493,2.88469158322713,0.08609,10.793976051037957,18.9008816879031,17.2081311291089,16.3710276963348,15.9655450939792,15.6707261547732,,,,,,,,,,,,,,,,1.2425860351296991,11.53876633290852,,
269,15426,342650813907533,342.776597624196,-34.9738006360484,2.90219138909648,0.086,10.646687072118034,18.5747489750589,17.1791457277906,16.4276501693452,16.0804829052612,15.8258500123154,,,,,,,,,,,,,,,,1.098662822529402,11.60876555638592,,
270,15452,342650892307258,342.686403274899,-34.999497710835,5.07226297830993,0.0899,10.70881358842319,17.7173957472184,16.5112931014289,15.9528323245782,15.6325690551448,15.4814063822374,,,,,,,,,,,,,,,,0.8787240462841002,20.28905191323972,,
271,15488,342650637607829,342.979206669789,-34.9461302650133,5.44062247358009,0.08803,10.704796041272267,18.8115580821391,17.3636566001857,16.5570077608899,16.1622532838667,15.8592385740587,,,,,,,,,,,,,,,,1.2014033163189983,21.76248989432036,,
272,15654,342650928610213,342.645882870888,-34.7211315155622,4.71071009570411,0.02976,9.11810124677364,17.9816284292977,16.98267197345,16.6730491063507,16.5311987815839,16.3957224822284,,,,,,,,,,,,,,,,0.4514731918660999,18.84284038281644,,
273,15800,342650651411225,342.963496117622,-34.6263470191829,1.56843556350737,0.02982,8.284465464866718,20.9517460443487,19.7675555765418,19.2418158359005,19.0642333626527,18.887016258224,,,,,,,,,,,,,,,,0.7033222138890984,6.27374225402948,,
274,15942,342650792308916,342.801736130734,-34.8436133579326,4.31613797759566,0.02853,8.483187545475708,19.9125786282271,18.8139780683516,18.4068085715481,18.2416314975318,18.1372565017721,,,,,,,,,,,,,,,,0.5723465708197999,17.26455191038264,,
275,16034,342660779502622,343.017323007177,-34.4363178118807,9.06649631627213,0.027892629,10.833292818260274,15.8121692847428,14.2912630487127,13.5516857205758,13.2124837541274,12.939393756238,,,,,,,,,,,,,,,,1.078779294585301,36.26598526508852,,
276,16036,342660342806621,343.514509807731,-34.0594844920275,15.6768678080104,0.029103465,11.00935039833471,15.4768247876557,13.7856236254186,13.0994971794693,12.76332319504,12.4827016409761,,,,,,,,,,,,,,,,1.0223004303786,62.7074712320416,,
277,16040,342660424704632,343.421910569766,-34.246982266075,5.65668103855181,0.0294,10.4074998619716,16.8760828656621,15.3261662223697,14.6316503306838,14.2987086320369,14.0902860650185,,,,,,,,,,,,,,,,1.0274575903327996,22.62672415420724,,
278,16041,342660693006437,343.116438675762,-34.0771833888053,4.86956549697792,0.0964,11.471982211862796,17.8579889809132,15.9659236506505,15.044555760049,14.6423044440624,14.3177045178968,,,,,,,,,,,,,,,,1.3236192065881005,19.47826198791168,,
279,16042,342660941903474,342.832259697942,-34.355675985287,4.99277685962291,0.096590154,11.26957503586931,18.1711436045873,16.3678453030681,15.4392297939265,15.0836575430225,14.7831099356625,,,,,,,,,,,,,,,,1.2841877600456009,19.97110743849164,,
280,16045,342660719402250,343.08589339493,-34.471429276432,3.61899294013991,0.028943356,9.86784723353006,17.3202492195465,16.2604063024884,15.6454963184199,15.370867013649,15.129880446751,,,,,,,,,,,,,,,,0.8895392888393978,14.47597176055964,,
281,16054,342660289209031,343.574428796159,-33.8323794303753,2.54711823654054,0.02733,9.140398988895402,17.0947321689751,16.4402556469816,16.210872288379,16.0987991215399,16.1449391019341,,,,,,,,,,,,,,,,0.3414565254416999,10.18847294616216,,
282,16055,342661136611472,342.6154091929,-33.6017202498594,4.81257884647825,0.0899,10.68688747316893,18.8500792118047,17.1990736130026,16.3257599398607,16.0896375227697,15.7426771747873,,,,,,,,,,,,,,,,1.1094360902329008,19.250315385913,,
283,16056,342660875607759,342.909272638886,-33.952381941466,8.40937174327816,0.0304,10.172034208452372,16.2942179129607,15.1429431816433,14.6461589263549,14.4204026356346,14.2456993244647,,,,,,,,,,,,,,,,0.7225405460087,33.63748697311264,,
284,16058,342660631601896,343.186173791741,-34.5048149850495,5.46548501298613,0.08124803,10.86287443594336,19.0313099319937,17.2929521610629,16.3718396272042,15.913550515164,15.5767896966331,,,,,,,,,,,,,,,,1.3794016458989002,21.86194005194452,,
285,16062,342660283909063,343.580423209411,-33.8293479258898,3.07640863167655,0.02742,9.116405396813924,17.8408811438262,16.9134063013822,16.5970023814295,16.4251339484801,16.4749941026383,,,,,,,,,,,,,,,,0.4882723529021007,12.3056345267062,,
286,16064,342660906903783,342.872293970483,-34.3266923708262,3.44704818519294,0.08813,10.668859087358664,18.9669789278668,17.3712425260826,16.5578354991931,16.2006567534893,15.9254380705025,,,,,,,,,,,,,,,,1.1705857725932989,13.78819274077176,,
287,16073,342660167708916,343.712220446396,-33.8427151124964,2.64363384606423,0.0298,9.567091337875375,18.9933577345281,17.5326753900735,16.8228297089469,16.4774883963802,16.259807175957,,,,,,,,,,,,,,,,1.055186993693301,10.57453538425692,,
288,16106,342660922705284,342.854856553149,-34.1853025869541,9.57363763444203,0.027835922,9.9312374379961,16.2234047791098,15.2181770908709,14.794508390053,14.6179845814873,14.5179244808461,,,,,,,,,,,,,,,,0.6001925093836,38.29455053776812,,
289,16111,342660419105692,343.428020444284,-34.1471550435852,10.0589836201935,0.0282,9.900426739775884,16.4714326225263,15.3964161356537,14.9835097419872,14.7696858744207,14.6326438819876,,,,,,,,,,,,,,,,0.6267302612329999,40.235934480774,,
290,16134,342660179508408,343.699124361821,-33.8906037666147,3.3417516293446,0.0301,9.723328859174131,19.3530948007424,17.8125825997302,16.9685254914165,16.5226737166879,16.2054324511594,,,,,,,,,,,,,,,,1.2899088830422976,13.3670065173784,,
291,16153,342660290904155,343.574527368033,-34.2915294904228,1.91541981726516,0.0292,9.019137358525406,19.0964760585712,18.0068093127545,17.5260072573712,17.2598139219046,17.1393092650002,,,,,,,,,,,,,,,,0.7469953908499001,7.66167926906064,,
292,16161,342660206902094,343.671347300395,-34.4852668100343,5.59402841709072,0.0564,10.289094785181492,17.5000452633608,16.3378961635093,15.8272336684391,15.5512130577172,15.3855636663662,,,,,,,,,,,,,,,,0.7866831057920987,22.37611366836288,,
293,16200,342660180908010,343.697756208908,-33.9280866633885,3.45131604699111,0.0288,9.419715015370956,19.2455856720197,17.7455431335343,17.0545365745935,16.7202804506222,16.4623283340092,,,,,,,,,,,,,,,,1.0252626829121,13.80526418796444,,
294,16247,342660070207762,343.82354967974,-33.950869215452,2.76716550201192,0.0304,9.36260275410923,19.3079871913703,17.9012675018262,17.1774196807222,16.9130298571438,16.6975435163603,,,,,,,,,,,,,,,,0.9882376446823996,11.06866200804768,,
295,16316,342661098503249,342.653508288772,-34.3761982655867,3.23365258083342,0.0296,9.2051301467091,18.2876847338946,17.2444410201583,16.8246270522487,16.615474368934,16.456899974785,,,,,,,,,,,,,,,,0.6289666512242995,12.93461032333368,,
296,16382,342660846206819,342.942378348534,-34.0409713620486,2.56490242062444,0.031,8.784092092131212,19.3261399634731,18.1906268651641,17.8077779374025,17.6358509691496,17.5079128504992,,,,,,,,,,,,,,,,0.5547758960144975,10.25960968249776,,
297,16484,342661101806171,342.651532610871,-34.1010412604174,3.03062388253918,0.0382,9.204975068548189,18.8637595984714,17.783192727512,17.3557016804168,17.156249575824,16.9771654922603,,,,,,,,,,,,,,,,0.6269431516879997,12.12249553015672,,
298,16529,342660138308414,343.745854209981,-33.8898415312157,3.83152387949556,0.029,9.392270644104784,19.387066592187,17.9204577812822,17.1748286905316,16.8620996145182,16.5951673712618,,,,,,,,,,,,,,,,1.0583581667639983,15.32609551798224,,
299,16558,342660079008906,343.812782297938,-33.8432000602195,3.55096773009684,0.0261,9.018228095092244,19.659567235499,18.4980782518387,17.8852340293558,17.4876056364612,17.6064791526017,,,,,,,,,,,,,,,,1.0104726153774983,14.20387092038736,,
300,16901,342660192808805,343.683824723392,-33.8532814413715,3.36535091793862,0.0286,9.038894783037582,19.3541386534143,17.9820939442101,17.4557593506191,17.2101332070505,17.0489849584927,,,,,,,,,,,,,,,,0.7719607371595991,13.46140367175448,,
