,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
20,W40690417813513,39.8734098185803,-30.6570217562785,3.11906910712402,0.0331467129290103,9.112714822819369,18.618983762823543,17.37155067735958,17.021422626632763,16.86760871807356,16.809490516834416,20.73442229454582,0.271106662199865,True,,,True,0.0,,,,,,,,,,,,,,0.5039419592860206,12.47627642849608,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,126,0,8.0
21,W40690391111966,39.8996791383554,-30.7858709178501,5.2239381897886,0.0336311943829059,9.042106308245572,18.584675785192047,17.437690361401287,17.134604593852526,16.98488668174729,16.951444074542405,21.967469423974492,0.316903335558493,True,,,True,0.0,,,,,,,,,,,,,,0.4528036796539965,20.8957527591544,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
22,W39700051200012,39.7293186106043,-30.7808353586657,3.70428892635005,0.0515323169529438,10.471162727989284,18.80386293094599,17.055938707226943,16.20396834678791,15.77491947690212,15.473323514286802,20.290367295227465,0.550324350298244,True,,,True,0.0,,,,,,,,,,,,,,1.281019230324823,14.8171557054002,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
23,W39700346003450,39.4423998578839,-30.4954249969956,1.94208757905026,0.0501479618251323,9.629665178644132,18.81476705490707,17.4965282791192,17.020136518821936,16.797784948018077,16.656863835820438,19.704355253856548,0.187736025591802,True,,,True,0.0,,,,,,,,,,,,,,0.6987433311011237,7.76835031620104,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
24,W39700099800856,39.6817668334777,-30.7107311464727,4.21633802811117,0.0330195128917694,8.66705631852328,19.470350200714968,18.289620807476137,17.93980224958794,17.85363879079457,17.771409382179986,22.307354038477783,0.587231195693379,True,,,True,0.0,,,,,,,,,,,,,,0.4359820166815673,16.86535211244468,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,103,0,1.0
25,W41671150303036,39.9504263111273,-33.4295603822341,8.32308976139948,0.0357000008225441,10.336609438420142,16.800606749865544,15.296624247809516,14.770204440084296,14.493595037340873,14.26355591621994,20.614502013625653,0.1049663615812059,True,,,True,0.0,,,,,,,,,,,,,,0.8030292104686421,33.29235904559792,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,89,0,1.0
26,W40710459106396,40.1301342855298,-29.2501779492204,2.84355687609946,0.062881164252758,10.721707446265585,18.80429347165725,16.895256211750738,16.005621997672044,15.596217963622346,15.311312267096683,19.517806276020043,0.3362008343464909,True,,,True,0.0,,,,,,,,,,,,,,1.299038248128392,11.37422750439784,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,109,0,4.0
27,W40710061907686,40.5088464451482,-29.1414990739188,4.15512623959354,0.0906122624874115,11.049081218827968,18.70584175191835,16.957837646613733,16.03692503114133,15.612149561350536,15.295415779093595,20.37272082739551,0.462889354226406,True,,,True,0.0,,,,,,,,,,,,,,1.3456880852631965,16.62050495837416,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,97,0,4.0
28,W40710122702242,40.4532890199922,-29.5953880681394,5.26404577515695,0.0576899014413356,10.508643962185658,18.74485577435487,17.131890080506345,16.30114778681511,15.875081805726284,15.57242090828277,21.150620754379744,0.7301649057614921,True,,,True,0.0,,,,,,,,,,,,,,1.2568082747800595,21.0561831006278,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,97,0,1.0
29,W40710226002879,40.3540626212382,-29.5426824090472,6.0748203195149,0.057771261781454,10.268006687560687,17.559881987775988,16.230751716314785,15.797187762472236,15.520406630170806,15.43579294626866,20.957729628894946,0.193010605256144,True,,,True,0.0,,,,,,,,,,,,,,0.7103450861439793,24.2992812780596,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,97,0,1.0
30,W40700073513821,40.9006292829959,-29.6302906648857,4.26007025317039,0.0219999998807907,9.765505374940869,16.315319273323162,15.192881672283008,14.746970553544363,14.569323422797838,14.360363187899823,19.13692904101942,0.0782198851926879,True,,,True,0.0,,,,,,,,,,,,,,0.6235582494851695,17.04028101268156,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,116,0,5.0
31,W40700119913421,40.8563390664103,-29.6638122847833,4.74672665086891,0.021934051066637,8.915919691150288,17.81015163401515,16.68866795572356,16.40573003249648,16.289687489215716,16.18574801686856,21.03057582812445,0.0572861424625279,True,,,True,0.0,,,,,,,,,,,,,,0.3989804665078438,18.98690660347564,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,97,0,5.0
32,W41710768609361,40.9346842314923,-29.0032766523216,25.4919031172576,0.0050067966803908,10.30282844206728,13.788091264493248,11.97965973292651,11.222388696541294,10.878455397567432,10.529645950328815,19.49727467458543,0.461408724095679,True,,,True,0.0,,,,,,,,,,,,,,1.1012043353590784,101.9676124690304,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,97,0,4.0
33,W41710131609256,41.5416604176751,-29.0109563969517,3.72689023218014,0.0038999998942017,7.516838379502111,18.737391011339156,17.42555495721077,16.89947255048623,16.676783825129824,16.54695148368367,20.99908024071778,0.356487163206221,True,,,True,0.0,,,,,,,,,,,,,,0.7487711320809467,14.90756092872056,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,127,0,8.0
34,W41710138304820,41.5372099834785,-29.3806310358832,8.9767095336218,0.0227000005543231,9.270107898142594,17.87603536102999,16.694189013662275,16.22375439058969,15.99997315821478,15.881259100609292,22.232214935355906,0.3995686070798599,True,,,True,0.0,,,,,,,,,,,,,,0.6942158554474958,35.9068381344872,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,127,0,8.0
35,W42700621811787,41.4751440992066,-29.8011101924522,3.09952374182076,0.088367149233818,10.89722610366193,18.905590586966696,16.99942769421294,16.137924590410336,15.758292180759284,15.503374621472512,19.83727410875391,0.267492988739109,True,,,True,0.0,,,,,,,,,,,,,,1.2411355134536564,12.39809496728304,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,97,0,1.0
36,W42700045812937,42.0276481847243,-29.703824263649,16.5870114822975,0.0228224545717239,10.021793899387584,17.387699325426155,15.771306205653836,15.08998494428624,14.73577974701296,14.485340729352671,22.431700352507853,0.841135479943578,True,,,True,0.0,,,,,,,,,,,,,,1.0355264586408772,66.34804592919,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,1.0
37,W43700038213671,43.2345463130457,-29.6426319520013,4.1469287036356,0.0417000018060207,10.02297253908162,17.482240522165682,16.225872284081852,15.723301888346496,15.489786619414012,15.31543775768136,20.054809414030196,0.2113511616011779,True,,,True,0.0,,,,,,,,,,,,,,0.73608566466784,16.5877148145424,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,1.0
38,W43700577810178,42.7175570224,-29.9351580657749,2.16362744258952,0.0192748624831438,8.755540016541831,18.77659609220219,17.49948893850319,17.091582991479704,16.852184821524837,16.735739214566,20.0103700793318,0.0991352129462419,True,,,True,0.0,,,,,,,,,,,,,,0.6473041169783542,8.65450977035808,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,1.0
39,W43700333111589,42.9524396030502,-29.8171630382641,1.51739086181343,0.0417796224355697,8.616761465003831,20.678032798091287,19.343773611760163,18.976376115007316,18.753159516959062,18.68595729755711,21.124738118158852,0.099150501247254,True,,,True,0.0,,,,,,,,,,,,,,0.5906140948011007,6.06956344725372,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,1.0
40,W43700140310753,43.1379858923733,-29.8862035814664,7.34003948569265,0.0234331414103508,8.811323984148,18.766617063202197,17.59410703748825,17.19638449355533,17.013772492334628,16.878204233752292,22.76775115632354,0.657240522083124,True,,,True,0.0,,,,,,,,,,,,,,0.5803345451536224,29.3601579427706,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,1.0
41,W42710795602269,42.1084312818391,-29.5942540206696,9.30290703380404,0.0225000008940696,10.592856494971906,16.375526382442196,14.423570877799342,13.671349439513731,13.34816171629199,13.034421435210962,19.757317526094397,0.654371109638406,True,,,True,0.0,,,,,,,,,,,,,,1.075409161507352,37.21162813521616,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,85,0,9.0
42,W42710971004228,41.9407556370264,-29.4307894153343,7.3327207321089,0.0226000007241964,10.501475199503838,16.88945672351224,15.005937656788918,14.1896940176752,13.806110937785704,13.493296564292232,19.758894425074786,0.648016119105469,True,,,True,0.0,,,,,,,,,,,,,,1.1998267190032124,29.3308829284356,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,97,0,1.0
43,W42710295102545,42.5879839670998,-29.5707226256838,1.76491880902435,0.0193353686481714,8.38785739895575,17.86236953473489,17.176272614761963,17.002017913163506,16.980024963074023,16.906421628063836,19.478516252289328,0.330459198349358,True,,,True,0.0,,,,,,,,,,,,,,0.1962476516879405,7.0596752360974,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,9.0
44,W42710650707858,42.2470790538435,-29.128533479304,2.62707503690909,0.0412000007927417,9.69225572458594,18.492779169867084,17.15437772759337,16.591099459732334,16.372189701741416,16.270611999931972,19.931336529855855,0.0558268730536209,True,,,True,0.0,,,,,,,,,,,,,,0.7821880258519549,10.50830014763636,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,116,0,1.0
45,W42710765002459,42.1377658918799,-29.5784383198636,4.44815840530514,0.0072323940694332,7.948346503764956,16.572477249173197,15.678376828505067,15.611793656515385,15.652657221371266,15.519022262391848,20.09556956174682,0.572757563355621,True,,,True,0.0,,,,,,,,,,,,,,0.0257196071338032,17.79263362122056,,,False,True,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,4.0
46,W42711139403327,41.7793267817551,-29.5054601307906,2.02590398397836,0.0241525322198867,8.6267998005758,19.637551945429102,18.25998406142378,17.859196860917862,17.629168749692795,17.511186529577543,20.635165835098032,0.402623480365095,True,,,True,0.0,,,,,,,,,,,,,,0.6308153117309843,8.10361593591344,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,127,0,8.0
47,W42710328402791,42.5560085369559,-29.5503127509874,2.48961827835713,0.0445999987423419,9.035418950910028,19.08821738532859,18.079433558845828,17.788459902589842,17.61790759795887,17.57564735024473,21.01199840351554,0.239085149652858,True,,,True,0.0,,,,,,,,,,,,,,0.4615259608869593,9.95847311342852,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,127,0,4.0
48,W42710258202614,42.6233129212578,-29.5648655838602,6.64106160454849,0.0172007083892822,8.623001364483168,18.553307332529236,17.396517242690763,17.007126361457832,16.817603851760843,16.707230787695885,22.3611885877328,0.406959315207015,True,,,True,0.0,,,,,,,,,,,,,,0.5789133909299196,26.56424641819396,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,116,0,9.0
49,W42710358402308,42.5274007654445,-29.5906339254702,2.3782898248515,0.0238000005483627,8.223748211378876,20.285550323077015,19.07480310396153,18.658937499096236,18.50225974786343,18.362737155715045,21.783136069890062,0.1733951997402529,True,,,True,0.0,,,,,,,,,,,,,,0.5725433560980946,9.513159299406,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,105,0,9.0
50,W42710536801598,42.3565333136401,-29.650107138185,4.19717875027651,0.0222784727811813,8.602863829403876,19.382946736419463,18.076951624063422,17.64627357515591,17.471285556847974,17.33076181328162,22.00393558401331,0.130250756124314,True,,,True,0.0,,,,,,,,,,,,,,0.6056660672154486,16.78871500110604,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,105,0,1.0
51,W42710457804464,42.4317400278068,-29.4111735591338,3.17726996347662,0.0412999987602233,8.60707499285464,20.01453137145353,18.828269261702506,18.543233450443807,18.424230066179632,18.236909886868578,22.296378717909377,0.159241247008846,True,,,True,0.0,,,,,,,,,,,,,,0.4040391955228699,12.70907985390648,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,1.0
52,W45710202404712,44.8759550451745,-29.3898623188571,2.52340206931584,0.0540999993681907,10.350528001334231,18.932265516091775,16.986569831463754,16.208625869419198,15.877101145258674,15.661809763251815,19.46143282548856,0.392388084455183,True,,,True,0.0,,,,,,,,,,,,,,1.10946868620508,10.09360827726336,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,121,0,1.0
53,W43710612307807,43.3837154227811,-29.1327656898912,2.22515857168582,0.0548000000417232,10.462801875079286,18.801650529716824,16.933027136994056,16.114102717267997,15.750936784691683,15.47792261222653,19.093782226945944,0.433281547815837,True,,,True,0.0,,,,,,,,,,,,,,1.182090352302371,8.90063428674328,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,105,0,1.0
54,W43711025802967,42.9880035477525,-29.5357568003358,2.45414125130607,0.0237000007182359,8.654570900313908,18.902351421484603,17.76797112260458,17.413311058410223,17.27518188669184,17.153763862242243,20.605683517628943,0.29552529166489,True,,,True,0.0,,,,,,,,,,,,,,0.4927892359127384,9.81656500522428,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,1.0
55,W43710557801718,43.4363840481572,-29.6401298999909,2.44462162331094,0.0445999987423419,8.997194717894454,19.36544099923327,18.281010590184728,18.320978254555275,17.78107486186806,17.721123264654707,21.504911180736695,0.402052881999931,True,,,True,0.0,,,,,,,,,,,,,,0.4999357283166681,9.77848649324376,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,5.0
56,W43710618601589,43.3780995767583,-29.6509261368828,4.14182336281715,0.0444157049059867,9.20067881815044,18.967077997291582,17.83506983484297,17.50025169863731,17.30921049674675,17.252134421380248,21.82908424790924,0.355365167831414,True,,,True,0.0,,,,,,,,,,,,,,0.5258593380962182,16.5672934512686,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,127,0,8.0
57,W44700578211399,43.81705172109,-29.8334117351919,8.19104715336481,0.0223387870937585,10.481983666454292,16.376192585116296,14.693255905085657,13.9450406942123,13.61499016486666,13.299608955743356,19.754612506152316,0.548361298741714,True,,,True,0.0,,,,,,,,,,,,,,1.0782657402189957,32.76418861345924,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,90,0,1.0
58,W40660020713166,40.2795183743967,-33.5843651442131,6.13007701877471,0.0352210327982902,10.167518459494245,16.288434314398764,15.063011511283367,14.668252716726908,14.4870763828568,14.413393355890529,19.84845705377759,0.137116584530793,True,,,True,0.0,,,,,,,,,,,,,,0.5759351284265684,24.52030807509884,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,93,0,1.0
59,W40680206010487,40.4844557334739,-31.8085434067167,2.13584736390918,0.0541555732488632,9.630964223896598,19.36844958164657,17.90515576876176,17.43410491356446,17.115815271226303,17.018369356219957,20.32483066062976,0.414738318468684,True,,,True,0.0,,,,,,,,,,,,,,0.7893404975354557,8.54338945563672,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,126,0,4.0
60,W40680244902565,40.4495515951402,-32.468821071229,2.53111448972887,0.0431665927171707,9.167457940475554,19.054705880880544,17.944753690377567,17.568083081188483,17.387319920035857,17.311223458279585,20.82751671299981,0.071245041905598,True,,,True,0.0,,,,,,,,,,,,,,0.55743377034171,10.12445795891548,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,99,0,9.0
61,W40700009602233,40.9683988110296,-30.5955771536462,3.35600216208308,0.081295795738697,10.750331051464938,19.384748038318143,17.44281831666136,16.530110268399238,16.11172929073937,15.806438305115426,20.402096109875647,0.6254382991285661,True,,,True,0.0,,,,,,,,,,,,,,1.3310890259219903,13.42400864833232,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,97,0,1.0
62,W40700273006845,40.7118085137491,-30.2123147752797,10.2377915731571,0.0163000002503395,9.078346887834671,17.20551761403611,16.015990972191926,15.654058006591956,15.482689955783446,15.366724854438688,21.947964106765507,0.721930448975542,True,,,True,0.0,,,,,,,,,,,,,,0.5333010164084797,40.9511662926284,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,109,0,1.0
63,W40700854503299,40.1506116402214,-30.5083701726174,6.72088763603205,0.0343735292553901,9.127562876656487,19.022617979085304,17.613515035973947,17.219190957958894,17.036659926733165,16.958730315058446,22.599198812979058,0.701739717141293,True,,,True,0.0,,,,,,,,,,,,,,0.5768551092407819,26.8835505441282,,,False,True,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,126,0,1.0
64,W40700320405187,40.6666161508515,-30.3506132010459,3.93421478918936,0.0219000000506639,8.468850352116224,19.370593974991976,18.12904440964295,17.764043128489497,17.612294507143517,17.479878296143994,21.981208143318465,0.263750575594059,True,,,True,0.0,,,,,,,,,,,,,,0.5167499024994342,15.73685915675744,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,109,0,1.0
65,W40700376907197,40.6115261798537,-30.1832569282877,8.28694984293245,0.0220916904509067,8.981205328549319,18.27148859136102,17.04424826717976,16.65017496080233,16.463426212776632,16.375908652338964,22.48502319387962,0.132444705423978,True,,,True,0.0,,,,,,,,,,,,,,0.5808220544031286,33.1477993717298,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,109,0,1.0
