,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,bad_class,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
180,C901006338102795,94.63526545340088,-53.88363257404666,3.68524718284607,0.042469572275877,10.330237514195243,-999999.0,17.147436141967773,16.163429260253906,15.702414908076678,15.42247200012207,20.238637056351035,-99999.0,True,1.5083866508014263,A3391,True,0.0,,,,,,,,,,,,,,1.4450212338910955,14.740988731384276,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,-182168.78976600588,-115105.0450051937,41,95.44132204528586,-53.3743182156166,False
181,C901006509503177,96.89398748507014,-53.50054006629912,4.7873311042785645,0.0356220304965972,9.46413900437788,-999999.0,17.046607971191406,16.5601806640625,16.29805843746987,16.207855224609375,21.203522673084663,-99999.0,False,0.3434433018437479,A3391,False,0.0,,,,,,,,,,,,,,0.7485495337215369,19.149324417114254,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,3,9.0,328302.38939124806,-28526.138254250953,41,95.44132204528586,-53.3743182156166,False
182,C901006338503101,96.29070039619448,-54.10443278768317,2.6880810260772705,0.0520087406039238,10.0766443624372,-999999.0,17.662857055664062,16.826190948486328,16.324517672174387,16.19563102722168,20.21627740720481,-99999.0,True,0.5766390898741384,A3391,True,0.0,,,,,,,,,,,,,,1.338339383489675,10.752324104309082,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,191959.50730534876,-165005.89328704614,41,95.44132204528586,-53.3743182156166,False
183,C901006423704768,96.56729497212552,-53.74304755376149,1.7283152341842651,0.0544729642570018,9.830569091956608,-999999.0,18.692163467407227,17.759220123291016,17.297390334301202,17.08240509033203,20.190209595221926,-99999.0,True,0.0658503422424299,A3391,True,0.0,,,,,,,,,,,,,,1.394773133106025,6.9132609367370605,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,254469.8814657644,-83332.83042074634,41,95.44132204528586,-53.3743182156166,False
184,C901006509400144,96.2862315622466,-53.44827673449582,10.59713649749756,0.0605167563720383,11.180323387396983,-999999.0,15.539624214172363,14.571222305297852,14.267943510630442,13.832069396972656,20.940039628762428,-99999.0,True,0.3908307859400033,A3391,True,0.0,,,,,,,,,,,,,,1.2716807035419215,42.388545989990234,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,190949.55083312732,-16714.625266704472,41,95.44132204528586,-53.3743182156166,False
185,C901006338404603,95.97981189746812,-53.886768627502974,4.595881462097168,0.0563499070703983,9.604720437334182,-999999.0,18.67007827758789,17.91959571838379,17.505626633363246,17.344202041625977,22.474314493867695,-99999.0,True,0.5254042561018072,A3391,True,0.0,,,,,,,,,,,,,,1.1644516442246449,18.383525848388672,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,121698.70659319218,-115813.79308632117,41,95.44132204528586,-53.3743182156166,False
186,C901006253903203,96.13437266585548,-54.16754366220454,2.778467893600464,0.047067738881268,10.755699748885457,-999999.0,16.32927894592285,15.348987579345703,14.798953482591482,14.633191108703612,18.810889174529105,-99999.0,True,0.6170167770367103,A3395,True,0.0,,,,,,,,,,,,,,1.5303254633313692,11.113871574401855,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,156629.44024873455,-179268.95092887434,41,95.44132204528586,-53.3743182156166,False
187,C901006253900516,95.99405838354244,-54.16945388711771,3.039045572280884,0.0505450330674648,10.285661464776704,-999999.0,17.297391891479492,16.3681640625,15.991950629946311,15.699089050292969,20.024724807388782,-99999.0,True,0.7620661337033834,A3391,True,0.0,,,,,,,,,,,,,,1.305441261533181,12.156182289123535,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,124918.41244598698,-179700.66175925185,41,95.44132204528586,-53.3743182156166,False
188,C901006509404966,96.62349329636385,-53.61016271978353,1.9252569675445557,0.057522639632225,10.07914509749112,-999999.0,18.132598876953125,17.190589904785156,16.807368202432542,16.496692657470703,19.855908105453732,-99999.0,True,0.111186666949922,A3391,True,0.0,,,,,,,,,,,,,,1.3252306745205829,7.701027870178223,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,9.0,267170.7027436255,-53300.85794172712,41,95.44132204528586,-53.3743182156166,False
189,C901006769102051,95.0078088241312,-52.869705747646776,5.68643856048584,0.043319969043384,10.710951714208257,-999999.0,15.995052337646484,15.022066116333008,14.81949659344956,14.297337532043455,20.039142553783577,-99999.0,True,1.6174276812494814,A3391,True,0.0,,,,,,,,,,,,,,1.1755557441969255,22.74575424194336,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,-97973.98798095205,114042.41776117953,41,95.44132204528586,-53.3743182156166,False
190,C901006086305241,96.54784928901684,-54.67140445972558,1.5715653896331787,0.0589330159127712,9.99360671344718,-999999.0,18.65627670288086,17.688106536865234,17.038258197542568,16.97648048400879,19.912643497789993,-99999.0,True,0.352523234130325,A3395,True,0.0,,,,,,,,,,,,,,1.6180185053382914,6.286261558532715,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,-135708.18478423505,159259.7026252531,42,97.14832798275239,-55.37609340939484,False
191,C901006003405572,97.48198507525152,-54.891193084293825,3.493252754211426,0.0492145977914333,10.09677363120177,-999999.0,17.95684051513672,17.002628326416016,16.43909941408392,16.24004554748535,20.9616530588532,-99999.0,True,0.6475820439964031,A3395,True,0.0,,,,,,,,,,,,,,1.517741101052799,13.973011016845703,,,False,False,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,2.0,75406.50290480192,109587.47347282962,42,97.14832798275239,-55.37609340939484,False
192,C901005676201392,97.18880814579164,-56.03599918815943,1.806946039199829,0.054517850279808,9.610032806117658,-999999.0,19.193971633911133,18.28984832763672,17.78889430669955,17.662405014038086,20.817448926499715,-99999.0,True,1.8612688598723364,A3395,True,0.0,,,,,,,,,,,,,,1.4050773272115826,7.227784156799316,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,5.0,9148.516846870138,-149138.70600079713,42,97.14832798275239,-55.37609340939484,False
