,ID,RA,DEC,Re,z,Mstar,GAL_MAG_U,GAL_MAG_G,r_mag,GAL_MAG_I,GAL_MU_E_G,GAL_MU_E_R,GAL_MU_E_I,GAL_MAG_Z,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,Ellipticity_r,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,priority,g_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,N_observations_to_complete,remaining_observations,isel,MagnetX_noDC,MagnetY_noDC,tile_number,tile_centre_RA,tile_centre_DEC,Filler_Galaxy
533,43690457302606,44.5374153309289,-31.5659839520187,2.136705329024,0.0277,9.03331638719736,19.2353299605704,17.5569923249838,16.806875988894,16.4656869172815,20.448590172516475,19.698473836426675,19.35728476481417,,,,,,,,,,,,,,1.0913054077023006,8.546821316096,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,16,1,0,1.0,-28101.36441803978,112771.8252071182,30,44.661757651362706,-32.06497432904135,True
534,43670357113812,44.3389616105503,-32.5319389751639,2.59315270458631,0.042175844,9.07867661524848,19.9566659431936,18.4145126137984,17.596120747291,17.2530777149524,21.72652775598381,20.90813588947641,20.56509285713781,,,,,,,,,,,,,,1.1614348988460002,10.37261081834524,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,1,0,1.0,-72951.9052236038,-105534.01002369591,30,44.661757651362706,-32.06497432904135,True
535,42680206911347,43.983195340047,-31.7368849774633,1.57454414631664,0.0352,8.695116201205677,,21.2345090726394,19.5724415979107,18.7218818948687,23.463157962797204,21.801090488068503,20.950530785026505,,,,,,,,,,,,,,2.5126271777707,6.29817658526656,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,16,1,0,1.0,-153355.08235735018,74148.1934566386,30,44.661757651362706,-32.06497432904135,True
536,44681319805957,44.0897797463563,-32.185493310469,7.58118907719067,0.0807,11.44801260711112,15.405822517837,13.6223491298927,12.9339254539101,12.6293288563324,19.26391045269201,18.57548677670941,18.27089017913171,,,,,,,,,,,,,,0.9930202735603012,30.32475630876268,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,16,1,0,1.0,-129267.00653144781,-27237.289802649088,30,44.661757651362706,-32.06497432904135,True
537,45681214102345,45.3921734132194,-32.4869327785831,2.30865493465792,0.036031593,8.744861942284242,19.7297575677489,18.4650336715937,17.8754537033976,17.6119803343994,21.524703480944613,20.93512351274851,20.67165014375032,,,,,,,,,,,,,,0.8530533371943001,9.23461973863168,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,17,1,0,1.0,165073.96217961365,-95362.60959643662,30,44.661757651362706,-32.06497432904135,True
538,40660420809678,41.0802869828459,-33.876558856421,4.62065085153925,0.0266,9.131995349621857,20.3026137982619,17.9585851772665,16.7941451254581,16.337007946323,22.5249756256609,21.360535573852506,20.9033983947174,,,,,,,,,,,,,,1.621577230943501,18.482603406157,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-161740.43236224845,78536.9028116863,31,41.79595261276735,-34.224067275941735,False
539,41660982408629,41.7163092837778,-33.963966492264,1.97564584583189,0.03718239,9.432500161331108,19.303069164081,17.5021396985804,16.5965446645395,16.1980263399794,20.22355985843141,19.31796482439051,18.91944649983041,,,,,,,,,,,,,,1.3041133586010003,7.90258338332756,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,-999,1,1,8.0,-17999.392351639344,58782.777111168245,31,41.79595261276735,-34.224067275941735,False
540,41660330008409,42.3718854063004,-33.9820657978545,1.81372110047021,0.035824783,8.619171868988168,20.2319683078184,18.9702066524772,18.3454536123498,18.0211630527816,21.50593386183761,20.881180821710213,20.55689026214201,,,,,,,,,,,,,,0.9490435996955996,7.25488440188084,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,12,1,0,1.0,130160.81133846905,54692.33404771447,31,41.79595261276735,-34.224067275941735,True
541,40670285603635,42.0135929882489,-33.3797702616287,1.65891604850235,0.0402812,9.016735778598363,19.8909815774812,18.5304498607436,17.7564437636556,17.3760160622355,20.872446585335204,20.098440488247203,19.718012786827103,,,,,,,,,,,,,,1.1544337985081017,6.6356641940094,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,12,1,0,1.0,49186.72485883053,190811.125234746,31,41.79595261276735,-34.224067275941735,True
542,40660400212144,41.1002359666703,-33.6710200317225,2.49990196530426,0.0293,8.822652140027472,20.3428653971578,18.4010827963711,17.5520468307066,17.1753308321292,21.63357236794222,20.784536402277723,20.407820403700324,,,,,,,,,,,,,,1.2257519642418977,9.99960786121704,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,6,1,0,1.0,-157231.96201793422,124988.6771935474,31,41.79595261276735,-34.224067275941735,True
