,Unnamed: 0,ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,type,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,COMPLETED,Tile_number,remaining_observations,isel
47,47,901006734202065,311.2487904348826,-53.05807897331729,7.155479431152344,0.0488959178328514,9.962926024108103,-999999.0,15.99863624572754,15.446330070495604,15.951208706479092,15.062646865844728,20.962398440493548,-99999.0,False,1.9607094303160104,A3716,1.0,,,,,,,,,,,,,,0.0474275392484457,28.62191772460937,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,10,0,5.0
48,48,901006822100238,312.74670400940806,-52.85760833908552,4.170886516571045,0.0438000001013278,9.696868129961066,-999999.0,17.840377807617188,17.09283447265625,16.852890470931904,16.603126525878906,21.43685102198868,-99999.0,False,0.3301582655564514,A3716,1.0,,,,,,,,,,,,,,0.987487336685284,16.68354606628418,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,4,0,9.0
49,49,901007087109457,311.41838324054845,-52.11854392199779,3.8737714290618896,0.0457792170345783,10.06948094794125,-999999.0,16.673221588134766,16.054162979125977,15.75573039084094,15.624704360961914,20.23770761935692,-99999.0,False,2.061108875525228,A3716,1.0,,,,,,,,,,,,,,0.9174911972938258,15.49508571624756,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,13,0,9.0
50,50,901006560902405,311.95188517034046,-53.496365193871775,3.0372912883758545,0.0424616634845733,9.733246468472066,-999999.0,17.612674713134766,16.928627014160156,16.59004223708535,16.48917579650879,20.583933918357936,-99999.0,False,1.7345436879347464,A3716,1.0,,,,,,,,,,,,,,1.0226324760494163,12.149165153503418,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,7,0,1.0
51,51,901007176600901,311.7104472506446,-51.63816377225152,1.822106122970581,0.0132069503888487,8.292795007634487,-999999.0,16.63784408569336,16.48615074157715,16.409561550466876,16.50832176208496,19.03189376091657,-99999.0,False,2.44022870815406,A3716,0.0,,,,,,,,,,,,,,0.2282825352264836,7.288424491882324,,,False,False,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,17,0,8.0
52,52,901006909908311,312.4941952910051,-52.56254185253066,5.397180080413818,0.0486551378390986,10.519574251050924,-999999.0,16.0689754486084,15.301011085510254,15.060551234837504,14.717734336853027,20.204720311365687,-99999.0,False,0.6470816006863309,A3716,1.0,,,,,,,,,,,,,,1.008424213770896,21.58872032165528,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,3,0,9.0
53,53,901006647806125,313.68553082298257,-53.173403162833615,2.5543689727783203,0.0449299998581409,10.01248902982666,-999999.0,16.991113662719727,16.317699432373047,16.005598639129477,15.88204860687256,19.596992265643724,-99999.0,False,1.0469632971926226,A3716,1.0,,,,,,,,,,,,,,0.9855150235902492,10.21747589111328,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,10,0,1.0
54,54,901006822206554,313.4237394320151,-52.790348558659545,8.947583198547363,0.0233299992978572,8.903635094316568,-999999.0,16.662635803222656,16.290042877197266,16.530411052439096,16.06659698486328,22.291446285638187,-99999.0,False,0.4596908738671902,A3716,0.0,,,,,,,,,,,,,,0.1322247507835605,35.79033279418945,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,9,0,9.0
55,55,901006910107875,313.2605293995567,-52.53924533321168,4.654665470123291,0.043848798855104,9.94903414479575,-999999.0,17.184961318969727,16.414169311523438,16.304256673221186,15.873565673828123,20.99648636216551,-99999.0,False,0.4756913243281312,A3716,1.0,,,,,,,,,,,,,,0.8807046457485406,18.618661880493164,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,7,0,9.0
56,56,901006998406295,312.31152093281827,-52.27651439996408,4.748063564300537,0.0486094725620779,10.52787376805222,-999999.0,15.53294563293457,14.941466331481934,14.650284442023096,14.513089179992676,19.566923635228378,-99999.0,False,1.134904835132326,A3716,1.0,,,,,,,,,,,,,,0.8826611909114739,18.99225425720215,,,True,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,9,0,1.0
57,57,901006561302001,313.636203276242,-53.56767713850658,6.885231018066406,0.0401911378304253,10.123987753587729,-999999.0,16.0682315826416,15.43885898590088,15.253299049923315,15.008058547973633,20.871326250577884,-99999.0,False,1.6000033790962445,A3716,1.0,,,,,,,,,,,,,,0.8149325327182861,27.540924072265625,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,15,0,9.0
58,58,901006821908960,312.2715516194337,-52.7524638932884,4.036215782165527,0.0471146693148904,10.229135287045608,-999999.0,16.03659439086914,15.418827056884766,15.28915797575495,15.036911964416504,19.69157361972831,-99999.0,False,0.7877928180714422,A3716,1.0,,,,,,,,,,,,,,0.7474364151141906,16.14486312866211,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,8,0,9.0
59,59,901006734208062,311.4776950681883,-53.013156678052574,8.041977882385254,0.0467870011925697,9.649029862955311,-999999.0,16.73193359375,16.210100173950195,16.500591795281057,15.863422393798828,21.979789227391635,-99999.0,False,1.702890148194756,A3716,1.0,,,,,,,,,,,,,,0.2313417984689429,32.167911529541016,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,7,0,9.0
60,60,901006822206509,313.42192263815457,-52.71759065028855,4.908984184265137,0.0485092364251613,10.070790605312874,-999999.0,16.85264015197754,16.19508934020996,15.90164233456366,15.705171585083008,20.892922186419543,-99999.0,False,0.4585945438300242,A3716,1.0,,,,,,,,,,,,,,0.950997817413878,19.635936737060547,,,False,False,8,1,1,0.0,0.0,0.0,0.0,0.0,0.0,True,9,0,9.0
61,61,901006821906946,312.1867351781778,-52.76541439406203,4.59612512588501,0.0074700000695884,7.770540312392365,-999999.0,18.40135955810547,17.760101318359375,17.61751782922824,17.383934020996094,22.31493521760599,-99999.0,False,0.8793727896858831,A3716,0.0,,,,,,,,,,,,,,0.7838417288772277,18.38450050354004,,,False,False,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,True,9,0,9.0
